etmiss mtw leadleptPt leadleptEta leadleptE leadleptPhi Q_leadlep leadleptID n_TopLRjets leadTopLRjet_pt leadTopLRjet_eta leadTopLRjet_phi leadTopLRjet_m leadTopLRjet_Tau32 n_jets leadjet_pt leadjet_eta n_bjets leadbjet_pt leadbjet_eta ttbarMLR largeRjet_pt_total largeRjet_eta_total largeRjet_phi_total largeRjet_m_total largeRjet_tau32_total weight
44.8446 18.1246 197.207 -1.06674 320.464 0.368826 -1 11 1 332.74 0.543004 2.85861 141.068 0.727504 1 228.533 0.199562 1 136.812 0.321007 0 332.74 0.543004 2.85861 141.068 0.727504 0.610234
84.5273 13.7578 30.8811 0.849361 42.7063 1.00509 -1 13 1 331.769 1.42083 -1.9073 122.567 0.667453 2 169.045 2.13307 2 92.4756 1.60663 0 331.769 1.42083 -1.9073 122.567 0.667453 0.581148
58.1386 18.6601 185.926 -0.0645831 186.314 3.13215 -1 11 1 301.41 -1.8524 0.033206 129.799 0.327839 1 41.9047 -0.233232 1 50.3588 -1.07278 0 563.15 -1.95719 -3.01352 185.17 0.991265 0.583363
69.0783 162.246 95.3343 -0.0472268 95.4407 1.18469 1 11 1 326.877 -0.230924 -1.6053 126.289 0.390743 1 421.462 -0.505237 2 421.462 -0.505237 854.336 853.474 -0.666617 -0.300522 228.257 0.920228 1.05617
56.987 3.25158 430.044 0.953134 640.628 1.90343 -1 13 1 597.299 1.64373 -1.08754 163.601 0.449259 1 72.1663 0.0689732 2 507.852 1.6101 1233.82 597.299 1.64373 -1.08754 163.601 0.449259 0.326076
46.8603 32.2484 134.972 -0.661334 165.58 -0.752196 -1 13 1 407.123 -1.77592 2.18915 138.801 0.732363 2 239.473 -0.39932 2 308.533 -1.70377 953.168 407.123 -1.77592 2.18915 138.801 0.732363 0.564263
94.8764 56.327 124.562 0.457747 137.841 -0.0724756 -1 13 1 333.967 0.562699 2.3153 110.398 0.651761 2 68.1712 1.47945 1 272.108 0.674607 0 333.967 0.562699 2.3153 110.398 0.651761 1.12676
114.255 0.872064 394.111 0.427554 430.685 2.91426 -1 11 1 443.776 0.396823 -0.389899 160.748 0.460608 1 62.5073 -0.587421 2 178.987 0.70018 959.696 443.776 0.396823 -0.389899 160.748 0.460608 1.20319
85.5939 46.6331 186.673 -0.226344 191.475 -0.811845 -1 13 1 335.207 -0.1149 2.06543 151.337 0.595737 1 77.1707 1.37736 1 77.1707 1.37736 714.58 335.207 -0.1149 2.06543 151.337 0.595737 0.942396
94.6601 138.344 82.1385 -1.67397 226.735 0.557876 1 13 1 423.003 -1.48871 -2.03396 114.921 0.692079 2 235.501 -0.925642 1 235.501 -0.925642 776.968 423.003 -1.48871 -2.03396 114.921 0.692079 0.705295
290.141 125.155 31.5269 -1.29199 61.71 -1.17945 -1 13 1 396.229 0.700109 0.488835 132.339 0.679719 2 49.8365 -2.01344 2 107.797 -0.731259 681.016 396.229 0.700109 0.488835 132.339 0.679719 1.25796
58.0741 144.963 91.7657 0.270097 95.1334 1.96251 -1 11 1 545.938 1.2281 0.0560077 119.437 0.340637 1 574.979 0.71627 1 353.812 1.35866 0 545.938 1.2281 0.0560077 119.437 0.340637 1.45432
78.3806 22.6698 38.2295 -0.311447 40.0987 1.98764 1 11 1 304.39 0.142393 -1.31758 140.147 0.27344 1 211.814 0.22376 2 211.814 0.22376 585.752 304.39 0.142393 -1.31758 140.147 0.27344 0.7022
88.0773 100.086 31.4208 2.3655 168.782 -2.14295 -1 13 1 410.14 -0.520362 -0.436329 155.566 0.252564 1 46.251 0.876441 2 247.431 -0.667842 592.784 410.14 -0.520362 -0.436329 155.566 0.252564 0.988681
364.521 54.8618 242.901 0.650142 296.07 -3.13736 -1 13 1 679.306 0.963572 0.206369 152.766 0.604633 1 56.4685 0.127256 1 67.6008 1.41051 0 679.306 0.963572 0.206369 152.766 0.604633 1.21048
623.376 48.6388 53.6105 1.13462 91.9833 1.83947 1 11 1 713.847 0.653649 -1.36533 101.619 0.63845 1 71.8342 0.4998 1 71.8342 0.4998 616.102 713.847 0.653649 -1.36533 101.619 0.63845 0.713413
32.3215 38.5068 183.88 1.14199 317.393 -2.56902 -1 11 1 352.741 0.998571 0.00573651 171.244 0.597457 2 275.858 0.0544921 1 180.966 0.618505 0 352.741 0.998571 0.00573651 171.244 0.597457 1.22995
217.889 14.2187 330.653 -0.870839 464.157 -3.01065 -1 13 1 389.51 1.5308 0.43427 170.274 0.663734 1 70.6152 -0.530008 1 70.6152 -0.530008 1418.32 389.51 1.5308 0.43427 170.274 0.663734 1.09626
32.2903 133.019 168.934 -1.26118 322.066 2.77835 -1 11 1 324.679 -1.5785 -0.603643 116.634 0.601337 3 176.226 -0.437286 2 176.226 -0.437286 763.04 591.571 -3.04297 2.21484 198.104 1.00586 1.21676
289.543 17.023 219.85 1.47311 504.773 -1.09815 -1 13 1 571.046 0.441021 2.13872 183.093 0.460032 1 55.7129 2.04234 2 336.836 0.602522 969.62 571.046 0.441021 2.13872 183.093 0.460032 1.32481
180.853 74.5746 170.277 -0.761557 222.088 -1.36314 -1 11 1 356.865 0.015232 1.67067 131.487 0.0720212 1 61.817 0.207965 2 330.609 -0.115087 0 356.865 0.015232 1.67067 131.487 0.0720212 1.21261
96.9626 162.829 265.829 -0.246191 273.926 -0.355264 -1 13 1 474.967 -0.431959 2.92323 149.689 0.221277 1 340.122 1.43056 2 403.108 -0.445262 1507.23 474.967 -0.431959 2.92323 149.689 0.221277 1.09681
260.205 14.6631 138.933 0.938882 204.8 -0.67322 -1 11 1 364.952 0.916418 2.57955 187.069 0.736835 1 39.455 2.09146 1 57.4475 0.235839 0 364.952 0.916418 2.57955 187.069 0.736835 1.34951
36.2363 68.4736 107.768 -0.687585 134.263 -0.313735 -1 11 1 560.885 0.635566 1.39029 181.516 0.72312 1 131.8 0.576401 1 131.8 0.576401 806.58 913.294 1.76064 -0.428562 353.807 1.07736 1.20907
136.514 26.3054 270.942 0.321172 285.037 1.68831 -1 11 1 427.941 0.40823 -1.59047 230.764 0.546067 2 133.482 1.37169 2 301.737 0.54322 0 740.934 0.625057 0.0159787 336.105 1.08267 0.707274
358.414 62.6229 66.6182 1.15724 116.431 1.40633 1 13 1 408.927 0.0130666 -2.03483 144.432 0.665156 1 30.6158 0.696579 1 344.291 0.142485 0 408.927 0.0130666 -2.03483 144.432 0.665156 0.373232
133.519 77.858 252.758 1.07475 413.338 1.2569 -1 13 1 349.457 -0.0993304 -2.35552 132.409 0.493634 1 150.887 2.0149 1 160.197 0.230388 0 349.457 -0.0993304 -2.35552 132.409 0.493634 0.911369
99.3769 20.637 99.4683 -0.348285 105.562 2.30455 -1 13 1 367.766 -0.110443 0.283171 147.198 0.532229 2 286.131 0.860219 1 59.1445 -0.062955 0 367.766 -0.110443 0.283171 147.198 0.532229 0.360651
210.191 86.8101 156.495 -0.396714 168.972 -0.869641 -1 11 1 381.716 -1.94514 2.23722 160.744 0.418953 1 104.213 -0.916529 1 187.574 -1.53959 0 381.716 -1.94514 2.23722 160.744 0.418953 1.21589
309.719 81.3869 126.096 -0.437627 138.364 0.127899 -1 13 1 345.023 0.269286 -2.64515 118.811 0.542913 1 36.6587 -2.04134 1 303.253 0.307909 0 345.023 0.269286 -2.64515 118.811 0.542913 0.483162
122.579 125.906 71.6057 -0.700432 89.9007 -0.588735 -1 11 1 322.247 -1.40699 1.97938 157.944 0.324908 2 345.276 -0.150853 1 255.261 -1.21086 0 723.432 -1.697 0.767226 311.892 1.01901 0.597674
133.092 90.035 118.727 -0.414611 129.079 1.57211 1 13 1 324.174 -0.290512 -2.31461 105.368 0.462889 1 145.537 1.35249 2 284.881 -0.334568 0 324.174 -0.290512 -2.31461 105.368 0.462889 1.21222
34.4322 221.3 355.698 -0.612374 424.502 -0.690534 -1 13 1 454.036 0.346554 2.65587 129.057 0.463956 2 69.8814 -0.907957 2 241.914 0.264222 1010.02 454.036 0.346554 2.65587 129.057 0.463956 0.702219
41.5251 79.1112 62.0099 1.29602 121.798 -0.887316 1 11 1 452.491 1.11133 1.6882 116.769 0.729707 3 186.184 1.18685 1 186.184 1.18685 684.848 977.14 2.16737 0.284562 321.608 1.29559 1.21554
248.89 19.9349 146.359 -0.780235 193.214 -1.9166 -1 11 1 460.367 0.682399 1.60169 256.427 0.456028 4 173.118 -0.735649 2 258.118 0.326514 0 460.367 0.682399 1.60169 256.427 0.456028 0.886227
91.0243 28.6119 31.2662 -0.461447 34.6546 -2.63871 1 13 1 331.29 -0.672974 0.557561 101.459 0.617194 2 242.997 -0.105563 1 242.997 -0.105563 635.163 331.29 -0.672974 0.557561 101.459 0.617194 0.170854
