etmiss mtw leadleptPt leadleptEta leadleptE leadleptPhi Q_leadlep leadleptID n_TopLRjets leadTopLRjet_pt leadTopLRjet_eta leadTopLRjet_phi leadTopLRjet_m leadTopLRjet_Tau32 n_jets leadjet_pt leadjet_eta n_bjets leadbjet_pt leadbjet_eta ttbarMLR largeRjet_pt_total largeRjet_eta_total largeRjet_phi_total largeRjet_m_total largeRjet_tau32_total weight
70.4635 36.8469 57.45 -2.18904 259.636 -1.87244 1 11 1 310.332 -0.0308861 1.55074 130.038 0.342524 1 154.621 -2.00938 1 95.8012 0.278825 0 310.332 -0.0308861 1.55074 130.038 0.342524 1.11085
123.09 73.6649 43.7927 -0.759207 57.0316 2.20194 1 11 1 464.941 0.15871 -1.92973 209.629 0.485701 3 175.11 -0.165365 2 175.11 -0.165365 702.876 464.941 0.15871 -1.92973 209.629 0.485701 1.12545
89.541 45.7269 143.665 -2.19474 652.89 -0.184697 -1 11 1 324.891 -0.10706 2.95935 133.527 0.735341 1 233.668 -1.78644 1 288.691 -0.0289625 0 682.822 -2.0867 2.93803 240.525 1.41821 1.76507
54.7165 125.937 84.0327 1.64209 225.188 1.28487 -1 11 1 361.531 -0.629702 -1.49715 120.668 0.745531 1 157.376 0.624342 3 66.5642 -1.10638 0 361.531 -0.629702 -1.49715 120.668 0.745531 0.844459
22.8552 95.6092 185.445 1.09253 307.577 2.39333 -1 11 1 451.627 1.35657 -0.830612 100.774 0.650397 1 332.91 1.87152 1 332.91 1.87152 1023.73 982.281 3.00433 1.50585 305.954 -0.349603 2.25668
271.162 123.693 95.6578 0.88661 135.783 -0.790988 1 11 1 487.191 0.159132 2.72364 175.875 0.685806 1 33.7006 -0.16289 1 33.7006 -0.16289 550.495 487.191 0.159132 2.72364 175.875 0.685806 0.598739
145.619 98.8087 220.82 2.1481 958.938 2.29754 -1 11 1 490.139 -0.644575 -1.23102 147.737 0.64334 2 218.839 0.774373 1 218.839 0.774373 1686.31 490.139 -0.644575 -1.23102 147.737 0.64334 1.18108
54.4083 84.899 33.1206 1.23058 61.5268 0.712518 1 11 1 324.853 -0.966384 -1.60228 118.547 0.659964 1 340.192 0.328017 1 222.269 -0.721468 0 324.853 -0.966384 -1.60228 118.547 0.659964 1.51046
77.3937 103.612 69.8465 2.32329 359.961 0.446532 1 11 1 380.772 -0.379451 -2.22031 200.842 0.474653 1 356.343 1.84341 1 113.674 -0.614981 0 839.106 1.57471 -1.45907 319.51 1.08526 1.08873
117.488 48.7148 199.619 2.13222 853.584 2.22155 -1 11 1 463.468 -0.192725 -0.916865 189.771 0.425694 2 222.563 1.72606 1 222.563 1.72606 1489.57 916.369 1.77677 1.2174 296.072 1.025 0.865653
135.422 17.4301 206.405 -0.063197 206.817 -0.410888 1 11 1 399.577 0.347186 2.92992 216.657 0.149555 1 240.698 0.160354 1 68.7172 0.991842 0 846.571 0.398756 2.75408 336.481 0.562397 1.29657
107.315 66.6085 90.3862 1.52862 218.221 0.579948 1 11 1 397.261 -0.432409 -2.04493 130.241 0.439473 3 168.52 -0.271762 1 168.52 -0.271762 831.979 397.261 -0.432409 -2.04493 130.241 0.439473 1.73178
95.2711 114.023 89.8066 -1.15811 157.071 -0.314764 1 11 1 318.933 -0.248847 1.72407 102.412 0.685739 2 365.369 -0.335962 1 365.369 -0.335962 820.756 764.055 -0.636281 0.001037 247.553 1.20086 0
121.123 43.1593 236.354 -1.14475 408.888 -0.785435 1 11 1 466.031 -0.00671988 2.47027 138.344 0.123131 2 158.77 -0.421124 1 432.909 0.0506025 0 971.084 -0.918014 1.89303 350.917 0.573754 1.39839
65.4803 76.4146 66.0794 1.66137 180.278 -1.42982 1 11 1 363.804 0.420181 2.8387 114.043 0.480495 2 251.012 2.32582 1 324.699 0.55229 0 363.804 0.420181 2.8387 114.043 0.480495 1.78711
123.574 3.54358 80.9981 1.15816 141.671 -0.904637 -1 11 1 321.74 0.704609 1.30485 136.205 0.543848 1 288.438 1.0513 1 73.0013 1.31385 0 321.74 0.704609 1.30485 136.205 0.543848 0.90161
72.5485 51.3117 145.425 -0.017622 145.447 0.394153 1 11 1 317.345 1.61135 -2.14406 139.718 0.66348 1 187.91 0.606705 1 60.5006 1.3001 0 317.345 1.61135 -2.14406 139.718 0.66348 1.24649
46.4338 203.305 311.408 -0.974719 471.428 -2.95369 1 11 1 417.305 0.0473825 0.298405 238.299 0.507513 1 79.4657 -0.109823 1 102.668 -0.571424 0 417.305 0.0473825 0.298405 238.299 0.507513 0.662403
269.217 39.2807 148.002 1.34192 302.495 2.10975 1 11 1 366.017 -0.305829 -0.725669 227.011 0.551286 1 45.6275 0.896597 1 198.71 -0.734982 0 366.017 -0.305829 -0.725669 227.011 0.551286 1.17571
74.8015 87.01 60.2849 1.26787 115.588 1.30189 -1 11 1 469.096 -1.07902 -2.37808 210.052 0.314108 1 358.403 1.8331 1 166.127 -1.53679 0 879.329 0.694078 -1.41047 327.033 0.744905 1.26924
