etmiss mtw leadleptPt leadleptEta leadleptE leadleptPhi Q_leadlep leadleptID n_TopLRjets leadTopLRjet_pt leadTopLRjet_eta leadTopLRjet_phi leadTopLRjet_m leadTopLRjet_Tau32 n_jets leadjet_pt leadjet_eta n_bjets leadbjet_pt leadbjet_eta ttbarMLR largeRjet_pt_total largeRjet_eta_total largeRjet_phi_total largeRjet_m_total largeRjet_tau32_total weight
109.778 28.1299 76.4528 -0.193465 77.888 -0.413002 -1 11 1 300.019 0.521389 2.61944 112.028 0.286964 1 127.859 -0.993143 1 98.9085 0.663406 0 300.019 0.521389 2.61944 112.028 0.286964 0.714443
154.121 89.3391 66.9031 1.57154 167.987 1.90985 1 11 1 386.47 0.973079 -0.237924 168.099 0.537712 2 137.013 0.748135 2 223.606 0.887949 0 386.47 0.973079 -0.237924 168.099 0.537712 1.21991
201.292 76.4575 107.15 -1.30613 212.303 1.93056 1 11 1 438.002 1.22576 -1.13137 117.159 0.55785 2 262.355 -0.15732 2 213.418 0.665982 0 438.002 1.22576 -1.13137 117.159 0.55785 0.923125
106.726 88.9473 98.2826 0.957393 146.873 -0.661091 1 11 1 310.425 1.03178 2.70012 146.656 0.562923 1 175.941 -0.840352 1 31.4938 1.26163 0 310.425 1.03178 2.70012 146.656 0.562923 1.35975
68.6687 70.6425 30.7778 -1.76104 92.1848 2.61113 1 11 1 352.894 -1.34706 0.15615 154.843 0.742577 1 179.36 -0.596625 1 179.36 -0.596625 613.731 630.291 -1.80715 -2.94067 232.974 1.48764 1.08178
96.5005 32.6102 35.9001 -0.822499 48.7435 1.42351 1 11 1 351.986 -1.92551 -2.21697 145.911 0.527689 2 254.077 0.273911 1 51.9951 -1.04969 0 351.986 -1.92551 -2.21697 145.911 0.527689 -0.812329
185.014 43.0712 69.4898 -0.510944 78.7595 -2.50842 1 11 1 569.624 -0.698126 1.00116 175.824 0.67695 3 176.333 -1.24142 1 176.333 -1.24142 801.628 886.124 -1.53943 -1.28743 355.281 0.902624 0.903452
59.6885 76.0554 34.3396 -0.20095 35.0352 1.48588 1 11 1 416.73 0.344773 -2.43807 132.663 0.736388 3 378.083 -0.426776 1 100.455 0.402144 0 805.131 -0.0882728 -1.60763 223.131 0.99765 1.74493
32.4444 83.1834 61.7727 0.0133278 61.7782 -1.3219 1 11 1 322.497 0.749809 0.333846 110.266 0.73018 4 282.055 0.453336 1 79.5899 0.394174 0 322.497 0.749809 0.333846 110.266 0.73018 0.957593
117.415 64.8928 156.651 0.8105 210.983 -2.56234 -1 11 1 313.745 -0.361752 0.358726 141.727 0.510276 1 30.4969 0.180766 1 47.8771 -0.828635 0 313.745 -0.361752 0.358726 141.727 0.510276 -1.2959
77.8334 62.5482 42.507 -2.04499 167.02 2.46405 1 11 1 332.333 -0.0263539 -1.29919 135.335 0.636306 1 38.5485 -1.43144 1 233.37 0.158432 0 332.333 -0.0263539 -1.29919 135.335 0.636306 0.880936
80.9141 55.8234 160.751 -0.214349 164.458 -0.730058 -1 11 1 339.896 0.964099 2.32247 113.206 0.658219 2 100.886 0.434765 2 64.6358 0.537364 0 339.896 0.964099 2.32247 113.206 0.658219 1.38453
39.7609 49.5286 78.4636 -1.04794 125.637 -1.05265 -1 11 1 403.624 -1.36935 2.97259 209.299 0.662339 5 274.716 0.572115 1 248.337 -1.22454 0 680.103 -0.84573 2.72033 291.964 1.1836 1.12095
64.0129 43.4143 158.553 1.02805 249.983 0.601811 1 11 1 465.637 1.74055 -2.59793 147.678 0.701649 2 90.0244 0.597649 1 90.0244 0.597649 770.352 745.532 2.70374 -2.09592 279.151 0.848507 1.32551
58.2266 73.5479 31.5209 0.665861 38.7707 -0.261226 1 11 1 315.096 0.651012 -2.10786 158.909 0.466231 3 273.151 1.12084 1 129.845 0.476765 0 315.096 0.651012 -2.10786 158.909 0.466231 0.840298
43.3386 70.964 59.3693 -1.23595 110.789 1.69171 1 11 1 524.566 -1.58185 -1.0977 176.761 0.706771 3 244.997 -1.40102 1 244.997 -1.40102 831.978 825.991 -2.96777 1.04836 268.11 1.08273 0.296496
119.961 132.29 217.817 0.562759 253.228 -1.3969 -1 11 1 307.695 1.77201 1.45849 128.157 0.607478 1 33.4583 -1.36826 1 33.4583 -1.36826 830.821 307.695 1.77201 1.45849 128.157 0.607478 -0.714509
77.7575 51.5038 202.731 -1.21281 371.025 -0.516275 -1 11 1 507.23 -1.60023 2.67428 164.848 0.746589 1 125.264 0.744898 1 502.462 -1.59357 0 507.23 -1.60023 2.67428 164.848 0.746589 0.666144
134.132 68.4058 146.133 -0.449561 161.151 -0.26579 -1 11 1 424.542 0.871724 3.05701 122.843 0.729329 1 82.4692 1.32054 1 82.4692 1.32054 768.615 424.542 0.871724 3.05701 122.843 0.729329 0.41638
137.544 6.17478 64.8018 -2.31876 332.479 1.93124 -1 11 1 303.043 -1.46502 -1.22694 118.799 0.652222 1 64.2 -1.39502 1 64.2 -1.39502 445.841 303.043 -1.46502 -1.22694 118.799 0.652222 0.702042
85.858 90.4656 113.5 0.348539 120.464 -2.76247 -1 11 1 338.409 0.00421604 0.600557 150.677 0.580347 3 190.282 1.9207 1 190.282 1.9207 934.089 338.409 0.00421604 0.600557 150.677 0.580347 -1.51924
184.701 67.7409 33.3382 -1.80319 103.911 -1.50476 1 11 1 340.23 -1.82719 1.01056 162.83 0.670366 3 79.4504 -1.26045 1 79.4504 -1.26045 441.631 340.23 -1.82719 1.01056 162.83 0.670366 0.565148
186.745 107.389 122.8 1.76972 370.831 -0.802332 1 11 1 366.795 1.37926 2.67204 180.091 0.49852 1 87.4006 2.12367 1 67.9475 1.53357 0 366.795 1.37926 2.67204 180.091 0.49852 -1.26657
210.572 15.7576 103.869 -0.3668 110.935 -2.91076 -1 11 1 304.822 0.0988552 0.227582 149.665 0.636401 1 40.9567 -1.05969 1 81.0297 0.830361 0 304.822 0.0988552 0.227582 149.665 0.636401 1.28726
111.721 9.32297 149.302 1.19176 268.486 -2.56779 -1 11 1 344.462 -0.457097 0.684624 148.812 0.572914 1 234.482 -0.0958785 1 234.482 -0.0958785 912.382 597.655 -0.633877 -1.4863 234.426 1.14697 1.25421
142.381 54.0628 79.1274 0.42181 86.2717 0.144731 1 11 1 329.937 -1.90097 -2.72645 106.586 0.67788 1 113.446 -0.40767 1 113.446 -0.40767 769.128 329.937 -1.90097 -2.72645 106.586 0.67788 -0.747727
132.709 54.2338 89.8868 0.856574 124.929 -1.47002 1 11 1 489.442 1.40521 1.29593 160.186 0.506944 1 132.029 0.883019 2 426.598 1.40438 0 489.442 1.40521 1.29593 160.186 0.506944 1.56173
133.307 62.5277 33.2323 -0.729705 42.4795 1.8198 1 11 1 710.794 0.962193 0.0305001 183.568 0.488892 4 487.507 -0.559973 2 487.507 -0.559973 1607.37 1242.47 0.352665 -2.9167 348.288 1.14773 0.620129
37.8159 82.9374 128.052 0.278648 133.056 -2.78064 1 11 1 483.773 1.05625 0.389073 238.094 0.450416 3 240.804 -0.0785095 1 211.164 0.505013 0 838.61 1.13665 -2.66742 341.75 1.01892 1.19302
45.3707 141.893 189.666 -1.17939 337.592 -2.77273 -1 11 1 448.061 0.294734 0.0731833 131.938 0.286658 1 39.6117 -0.863729 1 39.6117 -0.863729 822.957 448.061 0.294734 0.0731833 131.938 0.286658 1.6334
35.9677 92.0927 79.4299 1.69994 224.641 -0.235108 1 11 1 360.103 0.385674 -2.41973 110.67 0.722387 3 245.297 1.71951 2 245.297 1.71951 861.371 360.103 0.385674 -2.41973 110.67 0.722387 0.926367
94.4404 103.909 123.098 -0.716245 156.046 2.22357 1 11 1 320.23 0.480232 -0.355427 134.058 0.6253 1 43.7033 -1.16823 1 131.464 0.484568 0 320.23 0.480232 -0.355427 134.058 0.6253 1.23165
178.495 13.052 117.953 0.926288 172.278 1.29594 1 11 1 310.095 1.32639 -1.86993 104.895 0.662114 2 184.956 0.481305 2 184.956 0.481305 669.298 647.564 2.004 -0.61443 235.197 0.979412 1.22272
220.345 62.0919 70.6312 -0.952262 105.15 0.0963617 1 11 1 351.869 -0.70225 2.8987 159.914 0.545502 1 131.356 -1.81715 1 286.291 -0.811416 0 351.869 -0.70225 2.8987 159.914 0.545502 0.579633
79.2611 27.4333 73.6889 0.396531 79.5585 -3.06156 -1 11 1 319.103 -0.554614 0.667968 100.035 0.654635 1 239.39 -0.85539 1 239.39 -0.85539 694.508 319.103 -0.554614 0.667968 100.035 0.654635 1.20466
61.9497 114.094 160.274 0.87686 225.941 -0.964578 1 11 1 463.933 1.49744 1.71242 191.933 0.731003 1 107.027 1.48132 1 308.79 1.31673 0 745.243 2.62564 0.642142 291.898 1.50552 0.835698
34.772 147.226 215.749 1.91615 748.859 -1.36258 -1 11 1 301.791 0.77855 1.21866 101.574 0.732798 1 34.6933 2.28316 1 46.2354 0.152172 0 301.791 0.77855 1.21866 101.574 0.732798 -0.904178
40.6028 76.4109 36.04 1.6255 95.1052 -1.5103 -1 11 1 332.866 -1.39995 2.54959 114.859 0.738212 2 213.76 0.251164 1 229.942 -1.54203 0 601.385 -1.05274 1.98992 167.651 1.38963 0.703785
75.1653 21.2015 109.573 1.14429 189.488 -2.06824 1 11 1 349.137 1.16132 1.10473 100.351 0.544304 2 162.207 0.113574 1 162.207 0.113574 688.811 349.137 1.16132 1.10473 100.351 0.544304 -1.2665
122.44 61.1215 76.6519 0.213749 78.4096 -1.45659 1 11 1 325.208 -0.197401 1.53426 126.961 0.625588 2 69.4719 -0.718075 1 141.669 -0.293588 0 325.208 -0.197401 1.53426 126.961 0.625588 1.1517
