etmiss mtw leadleptPt leadleptEta leadleptE leadleptPhi Q_leadlep leadleptID n_TopLRjets leadTopLRjet_pt leadTopLRjet_eta leadTopLRjet_phi leadTopLRjet_m leadTopLRjet_Tau32 n_jets leadjet_pt leadjet_eta n_bjets leadbjet_pt leadbjet_eta ttbarMLR largeRjet_pt_total largeRjet_eta_total largeRjet_phi_total largeRjet_m_total largeRjet_tau32_total weight
256.819 13.1393 158.348 -0.519728 180.221 -0.581091 -1 11 1 411.013 -0.607981 2.54967 104.496 0.610101 1 33.2655 -1.45558 1 415.137 -0.605633 0 411.013 -0.607981 2.54967 104.496 0.610101 2.5695
37.0223 48.2195 101.664 0.798196 135.807 -0.148034 1 11 1 421.409 1.45657 3.10987 138.72 0.740101 3 212.938 1.36282 1 212.938 1.36282 767.457 810.185 2.73642 2.85922 322.799 0.84476 1.2284
37.0774 61.8163 37.2203 -0.360458 39.6647 2.87697 -1 13 1 347.735 -1.29072 -0.459511 126.308 0.725358 4 151.401 -0.45289 1 283.953 -1.29281 0 347.735 -1.29072 -0.459511 126.308 0.725358 0.963972
114.472 14.7178 34.0533 0.893617 48.5793 1.72325 -1 13 1 323.398 0.568422 -1.22932 104.757 0.635984 1 166.345 1.59053 1 92.4754 0.88148 0 323.398 0.568422 -1.22932 104.757 0.635984 1.46736
114.028 43.022 53.9477 -0.070937 54.0836 1.2094 -1 13 1 548.105 1.90889 -1.14455 105.766 0.646661 2 391.342 0.218258 1 55.6972 2.30212 0 978.984 2.12122 1.01001 180.12 1.3874 -1.52038
26.6911 151.129 253.766 1.15229 441.725 1.86794 -1 11 1 328.376 0.566234 -1.63208 199.931 0.430044 1 152.985 1.53609 2 133.194 0.119038 0 737.194 1.89271 0.0782485 319.61 1.04689 1.8405
54.6751 83.6404 102.591 -0.328815 108.187 0.512074 1 11 1 377.178 -1.27385 -2.01693 101.778 0.726242 1 253.25 1.54296 1 253.25 1.54296 1444.98 648.769 0.248645 -1.35715 192.937 1.43339 1.08831
33.8167 70.7957 51.9832 -1.90224 178.045 -0.887612 1 13 1 441.372 -0.262763 1.39973 105.812 0.546444 1 89.4236 -0.837524 1 397.937 -0.200105 0 441.372 -0.262763 1.39973 105.812 0.546444 1.01864
214.782 0.349225 43.2929 1.49179 101.089 -1.61495 -1 13 1 305.989 1.38586 1.70893 109.287 0.681505 1 38.1733 1.29223 1 69.9337 1.85309 0 305.989 1.38586 1.70893 109.287 0.681505 3.91109
119.912 272.38 154.898 -0.0625197 155.201 -2.89178 1 13 1 357.612 0.226931 0.299835 161.089 0.238372 1 362.513 1.11091 1 143.961 0.179449 0 357.612 0.226931 0.299835 161.089 0.238372 0.366013
37.0211 126.167 110.365 -0.349401 117.17 -0.85952 -1 11 1 465.934 -0.253984 1.7968 221.226 0.548929 2 285.966 -0.934458 1 285.966 -0.934458 954.774 1117.89 -1.12623 0.41773 474.184 0.904683 1.68916
24.9762 75.5234 68.6744 -2.1457 297.532 1.24747 1 11 1 362.917 -0.763085 -2.80146 152.822 0.59435 1 377.073 -0.590445 1 82.2626 -0.86738 0 362.917 -0.763085 -2.80146 152.822 0.59435 0.798879
33.8739 87.0968 72.6968 -0.600668 86.2104 0.561732 -1 11 1 322.345 -0.967728 -2.14409 101.902 0.593936 1 357.19 -1.68464 1 300.97 -0.872176 0 322.345 -0.967728 -2.14409 101.902 0.593936 1.66999
23.4014 134.264 202.641 2.02934 784.266 -1.55674 1 13 1 300.994 0.313322 1.55605 106.335 0.262 1 42.2385 1.30905 2 189.682 0.236695 0 300.994 0.313322 1.55605 106.335 0.262 1.24321
133.847 31.4607 93.9124 1.69128 263.458 0.607006 1 13 1 389.295 1.91823 -2.28226 113.853 0.690976 1 213.793 1.01697 1 213.793 1.01697 763.666 389.295 1.91823 -2.28226 113.853 0.690976 1.73001
28.9292 98.2086 137.906 1.12483 234.744 1.17886 -1 13 1 325.619 1.48866 -1.49869 101.241 0.590023 1 125.129 0.677574 1 245.899 1.52816 0 325.619 1.48866 -1.49869 101.241 0.590023 1.37834
57.4812 47.5691 73.3164 -1.36492 152.895 0.477329 1 11 1 395.406 0.0617202 2.58334 204.571 0.265022 2 297.431 -0.759796 2 97.7325 0.72275 0 779.316 -0.906675 2.00394 325.141 0.458591 0.909854
357.259 4.16578 106.613 1.1544 185.899 2.76155 1 13 1 468.178 -0.311075 -1.04801 126.467 0.464025 1 353.95 0.621587 1 353.95 0.621587 1033.98 851.503 0.277235 -0.151906 210.969 1.17025 1.91919
