etmiss mtw lepton_1_pt lepton_1_eta lepton_1_E lepton_1_phi lep_charge lep_type TopLRjet_n largeRjet_pt largeRjet_eta largeRjet_phi largeRjet_m largeRjet_tau32
89.6673 23.5352 79.8014 0.323972 84.026 -3.06091 -1 11 1 365.499 0.279452 -0.883433 165.249 0.605485
301.309 44.438 58.0101 -0.653013 70.8244 0.922907 1 11 1 396.728 -1.06388 -2.34436 193.037 0.502724
76.7397 84.6045 242.358 0.000596718 242.358 1.04112 1 11 1 331.253 -1.28066 -1.94307 159.835 0.687356
143.349 9.51081 35.9829 -0.887174 51.0971 2.59618 1 11 1 324.886 0.174975 -0.874578 148.308 0.614123
163.908 77.9401 98.9816 1.77153 299.416 1.26102 1 11 1 739.138 0.44319 -1.20857 163.907 0.597475
104.836 40.9203 304.477 0.378159 326.509 0.698864 1 11 1 380.493 0.944879 -2.40969 198.182 0.619812
66.1194 170.347 428.025 -1.32695 863.498 -2.7599 1 11 1 453.25 -0.954738 0.415643 129.554 0.745927
148.499 52.1668 203.542 -1.2415 381.616 -2.64598 1 11 1 391.726 -0.648468 0.582599 130.931 0.250825
131.666 32.8481 177.57 -2.18053 795.87 3.00395 -1 11 1 333.548 -1.23572 0.103324 149.531 0.47567
286.474 76.3455 103.723 0.705603 130.632 1.47673 1 11 1 360.763 0.681781 -1.15614 144.225 0.719209
91.1914 40.1614 267.67 0.895941 382.482 2.92536 -1 11 1 317.074 -0.0728659 -0.200115 127.077 0.507041
262.995 139.803 202.905 0.183734 206.34 1.04351 -1 11 1 364.149 -0.210062 -1.92423 171.16 0.603352
188.774 21.875 337.613 -1.27961 653.851 -1.95818 -1 11 1 324.037 -0.69505 1.10694 141.883 0.568054
280.862 79.5795 125.715 1.95267 451.907 -0.356181 1 11 1 416.768 0.637326 -3.11633 106.635 0.732488
213.1 12.6955 357.602 1.9144 1239.14 1.10776 1 11 1 604.785 1.15996 -1.88893 216.033 0.578789
269.515 79.8655 108.003 -0.374497 115.666 -1.59309 1 11 1 383.201 -0.310095 1.74954 132.415 0.72641
86.7855 64.2201 146.175 1.10579 245.029 -0.523901 -1 11 1 310.188 -0.609231 2.41679 123.005 0.608846
321.534 69.5594 59.1796 0.892818 84.3754 2.75182 1 11 1 612.536 1.15043 0.0792773 220.644 0.474031
182.526 62.2668 132.034 1.91369 457.207 2.52689 1 11 1 334.983 1.83409 -0.889008 115.386 0.598467
65.69 16.3471 53.1898 -2.39748 294.841 -0.611594 1 11 1 327.305 -1.50479 1.43005 108.444 0.662496
134.284 105.775 142.26 -0.134361 143.546 -2.24361 1 11 1 359.278 1.05025 1.60718 193.464 0.442317
241.044 28.1174 130.325 1.12339 221.581 0.522055 1 11 1 395.523 1.22093 -2.79182 118.605 0.694617
334.438 6.16651 63.9165 0.891621 91.0513 2.34929 -1 11 1 357.908 -0.887069 -0.687347 119.628 0.600458
186.929 93.9805 173.909 -0.866138 243.324 0.443537 1 11 1 334.735 0.160634 -2.47078 129.732 0.556735
44.01 197.537 242.755 -1.53797 591.103 -0.97131 -1 11 1 308.165 -1.17653 2.50551 169.713 0.412477
229.829 132.314 39.5029 1.2299 73.3411 1.12993 1 11 1 427.257 -0.32952 -0.353928 117.862 0.643387
131.738 24.9601 34.2373 -1.02657 53.9186 -1.92574 1 11 1 519.837 0.274238 1.41218 168.289 0.392811
119.595 95.478 323.402 -0.767902 423.531 2.5674 -1 11 1 416.997 -0.174933 -0.353137 168.096 0.697491
171.407 25.127 61.3389 1.1749 108.774 -1.88893 1 11 1 303.084 0.00807205 1.25087 130.355 0.581641
170.785 43.3162 36.6212 1.08105 60.1871 -2.45847 -1 11 1 523.214 -1.03344 1.06668 224.472 0.576278
186.653 98.9912 165.333 -1.67312 456.023 -1.8932 -1 11 1 332.655 -0.762379 1.61672 191.177 0.689718
299.143 28.3559 40.1283 0.414588 43.6267 -2.70188 1 11 1 336.394 0.268258 0.105726 106.015 0.628874
32.2283 70.6215 314.755 -0.516483 357.678 -2.51429 1 11 1 336.801 -0.119148 0.518913 117.858 0.559508
49.5752 64.738 160.103 1.79161 493.578 -0.725122 -1 11 1 330.188 1.41628 2.85882 101.258 0.469123
141.218 2.84441 132.002 -1.14463 228.337 1.68873 -1 11 1 359.654 1.57397 -1.57398 101.318 0.739088
332.66 72.8462 100.561 1.16746 177.237 0.379405 -1 11 1 481.987 0.045325 -2.5198 150.734 0.657057
40.9748 216.498 332.62 -0.0533315 333.093 -3.08368 -1 11 1 329.496 0.58049 0.0618354 157.796 0.43995
219.119 65.9582 72.2008 0.358444 76.8889 0.203205 -1 11 1 335.595 1.08117 2.97581 114.987 0.563424
149.015 41.8743 71.8114 0.79503 95.7273 -2.53498 1 11 1 313.201 1.07055 1.07438 127.327 0.699395
41.6156 125.235 120.238 1.82948 384.229 0.7714 1 11 1 415.988 -0.863953 -2.40692 100.597 0.488844
83.3277 13.821 125.147 -1.93028 440.303 -2.6907 1 11 1 330.076 1.24492 0.306911 146.102 0.425504
50.7757 68.7903 165.84 1.28883 323.732 2.19692 1 11 1 426.51 0.992671 -0.778685 213.316 0.543921
293.856 74.8572 137.481 0.252703 141.894 -1.95627 -1 11 1 472.466 1.46677 1.4806 119.091 0.658194
170.406 56.3835 117.768 -2.20264 539.339 -2.49532 -1 11 1 371.28 1.92209 0.428597 187.671 0.624424
174.908 88.0233 87.3861 -1.68411 243.513 -1.63685 1 11 1 382.032 -1.43086 1.20952 163.256 0.545931
186.865 11.5412 82.63 -0.917331 119.904 -0.97903 -1 11 1 323.66 -1.3513 2.40952 148.386 0.733208
67.303 47.3559 87.2675 -0.733852 111.84 -1.38489 1 11 1 305.464 1.1447 1.72338 100.77 0.7364
106.236 55.3979 154.521 -1.80023 480.273 -0.0257967 -1 11 1 314.052 0.845231 -2.90034 103.129 0.671965
67.5465 30.096 276.891 -1.00807 429.907 -0.055299 -1 11 1 301.066 0.161827 -3.08598 193.953 0.646211
77.5661 56.239 225.128 2.26678 1097.71 -2.88558 -1 11 1 311.582 0.568453 -0.017545 111.603 0.52349
302.342 54.1443 86.0288 -0.440761 94.5214 -1.02697 -1 11 1 365.757 0.353888 1.70541 153.714 0.621752
25.1205 65.8085 216.41 -0.466084 240.345 2.17137 1 11 1 331.615 -0.769098 -1.07892 107.429 0.646635
71.3885 74.6451 140.599 -0.0116519 140.608 -1.99928 1 11 1 326.778 -1.86821 1.29425 106.342 0.704453
175.118 55.023 76.7158 2.4145 432.43 -2.386 1 11 1 362.507 1.8868 0.303331 149.796 0.725773
124.978 92.0772 158.521 1.8091 496.864 1.9033 -1 11 1 326.312 -0.323516 -1.50839 150.534 0.657932
222.575 61.4147 84.3537 -1.98355 312.366 -1.76706 -1 11 1 367.293 -0.407407 1.40983 158.726 0.40436
198.549 70.9111 100.537 0.528821 114.925 -0.125958 1 11 1 308.257 -1.26922 2.53818 214.078 0.727284
138.522 9.74271 169.358 1.20247 307.281 -2.90914 1 11 1 314.305 -0.0751756 0.0740291 144.845 0.542883
63.9218 130.363 314.677 0.902022 451.613 -2.94369 1 11 1 382.158 0.031624 0.117412 195.003 0.746477
96.6178 94.6703 188.644 0.666358 232.099 -1.35572 -1 11 1 302.633 -1.24467 2.02968 106.944 0.653457
21.8206 179.621 370.79 0.189465 377.465 0.0208502 1 11 1 352.568 1.96222 3.12673 144.71 0.562945
51.3092 69.0294 225.867 0.147309 228.322 1.85064 -1 11 1 323.508 1.03081 -1.72265 194.815 0.568527
123.916 73.5436 183.351 -1.34551 375.92 -2.77224 -1 11 1 317.245 -1.86608 0.417699 150.009 0.737892
280.155 105.102 107.682 -1.1735 190.735 -2.87239 1 11 1 313.245 -0.256985 -0.254599 139.402 0.58745
35.8317 62.3139 287.334 0.304114 300.724 -2.71878 1 11 1 361.506 -0.969385 1.05282 114.215 0.717248
68.1446 121.985 348.124 -0.880002 491.845 0.39341 -1 11 1 300.686 0.251868 -2.93647 121.591 0.504425
130.715 65.5801 120.958 -0.256305 124.953 1.49439 1 11 1 322.24 -1.46449 -1.22766 175.041 0.615724
45.3936 82.5829 309.477 -0.874185 435.454 0.1645 1 11 1 305.641 -1.23269 -2.82246 161.485 0.72645
176.29 0.106855 166.88 -1.60344 431.493 -2.18148 1 11 1 364.468 1.65414 1.05993 210.159 0.702277
183.079 47.1181 104.774 -0.147716 105.919 2.19554 -1 11 1 366.472 1.08841 -0.675013 160.716 0.41747
35.4748 98.1557 155.316 -0.556512 179.995 -0.528637 -1 11 1 398.519 0.0912652 -2.95764 198.419 0.708644
226.308 61.4654 108.862 0.883178 154.151 -2.27004 1 11 1 310.852 0.924758 0.939554 163.795 0.264548
81.0333 11.6764 147.229 -0.291409 153.525 1.84907 1 11 1 326.779 0.670464 -1.24372 113.41 0.620378
64.7523 80.521 229.637 -0.243271 236.466 1.30101 1 11 1 312.447 -0.448837 -1.57385 116.395 0.438892
156.801 87.765 121.321 -1.28665 236.384 -1.85707 1 11 1 300.992 -1.79851 1.60943 115.745 0.74393
83.5697 58.7769 249.603 0.0341264 249.749 -0.608069 1 11 1 348.892 -0.957155 2.34008 127.313 0.48766
70.7459 36.0307 244.599 -1.7177 703.363 0.476675 -1 11 1 302.101 -0.749991 -2.5716 150.576 0.718901
22.9203 65.3534 255.025 -0.120598 256.882 2.4007 1 11 1 312.438 -0.891278 -0.825923 100.377 0.685903
284.606 50.9641 139.623 -1.91844 485.689 2.38794 1 11 1 390.909 1.40023 -0.999598 141.11 0.645884
53.5261 7.72799 260.37 -1.19823 470.746 0.658036 -1 11 1 331.469 1.21118 -2.49161 109.541 0.4748
125.27 49.0607 129.053 1.11447 217.844 2.02804 -1 11 1 306.412 0.900174 -0.821905 144.497 0.481483
133.964 9.39475 204.313 1.23162 379.879 2.97327 1 11 1 349.286 1.22452 -0.332776 101.911 0.499868
242.324 60.1499 110.542 -0.836047 151.479 -0.539325 1 11 1 391.919 0.472119 -2.96889 122.111 0.69256
223.649 79.0863 45.4767 -1.6977 128.347 0.414336 1 11 1 304.849 -1.31905 -2.56171 105.619 0.56439
126.144 58.8261 72.1516 -0.364302 76.9926 3.05438 -1 11 1 340.003 0.0132941 -0.0199706 132.811 0.464514
236.46 22.7387 98.6602 -0.0118303 98.6671 -2.78489 -1 11 1 364.27 1.34831 0.304954 118.668 0.645312
108.297 23.8083 292.593 1.36542 610.443 -0.545587 1 11 1 409.897 0.514701 2.55626 102.342 0.657843
83.897 84.6416 41.4139 -0.93191 60.7368 3.11043 1 11 1 1042.98 0.307093 -1.56129 126.173 0.724111
182.752 66.4735 185.653 -1.35764 384.698 1.42539 1 11 1 337.265 0.522068 -1.80979 113.91 0.629174
140.938 94.8087 156.88 1.61963 411.747 1.66134 1 11 1 339.6 -0.65719 -1.61998 114.617 0.723373
158.949 1.03273 30.4382 -0.0780157 30.5308 1.7003 -1 11 1 308.098 0.865134 -1.90206 102.165 0.454679
133.174 85.7178 103.705 1.70796 295.504 2.77586 1 11 1 344.87 0.0499338 -0.764047 112.655 0.568596
83.9089 32.9384 203.279 -0.92561 296.756 -0.145677 1 11 1 400.182 -0.856163 2.88589 100.76 0.383009
124.842 59.4093 93.6013 1.27508 180.575 2.67741 1 11 1 310.555 -0.532082 -0.52507 144.473 0.559888
33.1518 93.9911 75.0942 -1.86695 248.679 -0.499672 1 11 1 1060.61 -0.198335 1.69481 310.281 0.508941
160.481 105.503 260.515 -0.996011 400.778 2.77031 1 11 1 484.859 0.466242 -0.213327 112.937 0.648547
100.692 39.3354 240.104 -0.577617 281.284 1.36786 -1 11 1 302.558 0.723922 -2.00736 127.714 0.459745
83.6969 351.757 369.621 0.755778 480.307 -2.0255 -1 11 1 309.638 0.877371 1.38607 127.192 0.421941
318.841 47.2062 99.4788 -0.26046 102.872 0.22618 -1 11 1 427.172 -0.599096 -3.06106 159.453 0.313976
82.5561 81.2673 427.929 0.334537 452.099 -2.1011 -1 11 1 429.49 0.980287 1.47142 184.776 0.62913
224.46 24.5418 78.956 -0.60138 93.6691 -2.95689 1 11 1 303.304 1.24103 -0.020106 107.167 0.56695
218.556 22.5558 85.0053 -0.98466 129.653 0.0763915 1 11 1 322.786 -0.748557 -3.13925 114.511 0.728357
219.669 64.9726 89.848 0.148991 90.8471 -2.71108 1 11 1 338.335 -0.843736 0.190677 130.373 0.474182
154.792 39.3686 164.977 -1.15805 288.528 1.6816 1 11 1 415.567 -1.8826 -1.25486 104.358 0.677934
41.2858 68.6003 258 0.878182 364.046 1.12368 -1 11 1 311.21 -0.0198478 -2.04692 145.564 0.624699
