etmiss mtw lepton_1_pt lepton_1_eta lepton_1_E lepton_1_phi lep_charge lep_type TopLRjet_n largeRjet_pt largeRjet_eta largeRjet_phi largeRjet_m largeRjet_tau32
212.651 37.8336 82.97 0.58718 97.689 -2.38626 1 11 1 935.734 0.663311 0.272331 269.246 0.61432
57.8205 59.9287 52.417 -0.441686 57.6137 -1.98364 1 13 1 372.441 -0.335127 0.119917 101.954 0.708495
347.426 9.38159 111.485 -0.542749 128.312 -2.74141 1 13 1 319.627 1.53152 -0.13998 128.08 0.609699
223.991 41.0169 42.903 0.806488 57.6285 2.85752 1 13 1 431.152 -0.596803 -0.901715 153.822 0.719917
86.0618 74.4219 149.273 2.15234 650.918 -1.40462 1 13 1 301.265 1.28713 1.70958 107.666 0.673548
134.41 76.8553 71.7468 0.810716 96.645 -1.78666 1 11 1 386.879 0.664136 2.40662 133.024 0.569003
413.404 42.2276 64.3273 -0.274575 66.7674 2.78771 1 11 1 546.169 0.822342 -1.08837 117.078 0.663742
150.378 44.5855 149.697 -0.479573 167.244 -2.59476 1 11 1 397.374 -0.109457 0.241554 103.136 0.498803
34.6075 37.2269 45.4976 0.479363 50.8259 -2.3406 1 11 1 374.297 0.71289 1.56873 204.767 0.251181
104.399 84.0254 105.691 -0.226464 108.413 2.0997 1 11 1 678.635 0.948128 -1.38141 104.571 0.645452
43.5598 160.715 326.496 0.434487 357.802 2.8821 1 13 1 421.335 -0.539029 -0.179969 146.979 0.663601
77.5503 79.5557 128.175 -1.75403 381.377 2.29225 1 13 1 541.336 -1.42018 -1.19684 221.267 0.390106
34.5165 54.1301 40.5568 1.31317 80.8481 -2.7383 1 13 1 327.006 1.62421 -1.35593 109.574 0.678492
99.7089 48.8856 39.2187 -0.117834 39.4913 1.14101 1 11 1 361.631 -0.332857 -2.33567 142.95 0.568566
170.932 62.9063 191.428 0.0911601 192.224 1.8739 1 11 1 426.246 -0.985543 -0.900801 160.665 0.509903
298.245 62.6085 37.9143 0.0294855 37.9308 -1.49828 1 11 1 427.834 -0.428342 2.11939 264.558 0.230525
102.328 24.9378 45.3958 0.54304 52.2553 -2.62037 1 11 1 321.726 -0.67968 1.73094 121.007 0.581254
169.367 17.6739 42.3756 1.54971 104.295 -2.71785 1 11 1 553.833 0.888365 0.459056 152.217 0.572714
404.844 0.799798 152.972 0.587222 180.114 -2.51575 1 11 1 677.776 0.641493 1.10477 203.047 0.552087
112.227 16.1199 102.139 0.574598 119.47 1.38936 1 13 1 451.605 -0.59909 -1.80358 144.841 0.650953
50.638 44.0019 79.3214 -1.64634 213.402 2.34628 1 13 1 380.64 -0.762122 -0.574182 173.257 0.553534
78.7228 51.6514 50.987 1.10884 85.6782 -1.28546 1 13 1 494.369 1.17697 2.38666 145.705 0.549851
60.9065 116.084 140.508 0.614853 167.914 1.8049 1 11 1 402.311 0.7806 -1.22762 100.494 0.518142
90.3691 54.238 226.915 1.3526 468.129 -0.792646 1 13 1 331.056 0.00815384 2.20045 156.478 0.704974
44.9031 90.4078 103.056 0.992936 158.173 -1.72928 1 13 1 402.148 1.67469 1.37291 119.432 0.669051
177.764 46.1393 140.189 -2.31277 715.061 -1.58418 1 11 1 342.698 -0.870406 1.92636 106.109 0.653861
123.522 78.6594 108.955 2.19639 495.946 1.71589 1 13 1 324.039 0.00115198 -0.931343 144.821 0.67479
175.031 83.1429 180.281 0.725065 229.783 -3.09191 1 13 1 336.146 -0.276252 0.348748 174.98 0.717931
122.526 136.047 196.798 0.0739486 197.336 -0.200726 1 11 1 314.417 0.71361 2.97443 164.528 0.646386
269.908 25.5529 64.3085 -1.50051 151.349 1.84155 1 13 1 345.877 -1.40672 -1.00414 107.996 0.616772
288.203 28.956 86.372 0.644166 104.92 -1.41884 1 13 1 390.683 -0.494192 1.80106 157.493 0.744869
224.604 77.1103 36.6738 -2.37562 198.966 -1.61962 1 11 1 476.902 0.455117 2.05701 129.187 0.71298
268.191 86.7829 118.934 -0.874927 167.435 1.45305 1 13 1 444.917 -1.41362 -1.70293 134.328 0.663854
163.184 105.048 181.851 0.0700991 182.298 -2.38126 1 11 1 447.795 -0.77275 0.595459 118.455 0.267156
490.448 86.9491 52.5861 0.723458 66.9585 -2.60755 1 11 1 646.73 0.340807 -0.0353935 174.65 0.708934
80.1027 34.821 89.0583 0.940944 131.479 -0.303414 1 13 1 394.565 -0.905603 -2.79993 125.135 0.613505
278.535 61.1338 111.199 -1.00804 172.645 -1.76522 1 11 1 356.388 0.464689 1.23701 103.501 0.486132
75.9598 4.19665 193.466 -0.135255 195.238 0.642616 1 11 1 717.828 0.248849 -1.78666 222.483 0.641489
120.962 26.9564 82.526 -0.0810127 82.797 -0.704362 1 11 1 385.176 0.162363 2.6721 108.442 0.515381
142.134 79.4889 44.3999 -1.1416 76.6139 -0.468442 1 11 1 313.258 -1.62347 3.13586 105.143 0.546248
318.8 22.5464 257.538 -0.823246 349.851 0.0258791 1 11 1 691.536 0.773111 -3.02266 151.317 0.664288
200.985 87.027 107.48 -1.0381 170.784 -0.85104 1 11 1 327.691 -0.036497 1.86783 179.731 0.350313
164.605 14.3021 111.386 -1.10048 185.921 -1.85218 1 13 1 376.967 -1.16909 1.53345 109.759 0.729492
75.8763 101.17 162.553 1.97678 598.034 -1.76173 1 13 1 317.722 -0.648283 1.0858 168.555 0.235903
149.287 76.5183 122.14 1.35287 252.037 -1.57876 1 11 1 447.235 -0.137302 1.06218 187.911 0.660954
109.152 94.481 83.8509 1.81499 264.291 -0.800937 1 13 1 345.573 0.952929 0.893644 100.079 0.697718
64.3688 90.0446 31.9489 -1.60194 82.4945 1.07624 1 11 1 390.895 -1.4946 -0.393193 162.255 0.542775
161.927 101.464 179.26 -0.240789 184.482 -0.696756 1 13 1 480.635 0.965202 2.94069 226.741 0.613838
134.646 35.9549 205.335 0.622686 246.446 -2.64039 1 13 1 357.989 0.0711578 0.725608 103.229 0.419851
63.2354 25.9279 46.7051 0.559805 54.2165 0.385704 1 11 1 344.551 -0.0367796 -1.41482 151.226 0.593948
27.9265 120.43 131.323 -0.900507 188.265 -2.00968 1 13 1 601.011 -0.783542 2.2906 205.649 0.623826
91.7798 38.9717 177.3 -1.98189 655.5 1.48719 1 13 1 486.635 -0.341757 -1.76735 187.203 0.652835
284.893 61.8188 53.3617 0.735962 68.4774 -0.611318 1 11 1 1345.78 -0.262354 2.90919 266.869 0.659263
303.042 42.3997 72.751 -1.28809 141.924 0.801443 1 13 1 521.009 -1.85238 -2.90259 139.015 0.745775
234.315 46.8313 37.3972 -2.41792 211.512 -0.755771 1 13 1 312.413 -1.66504 2.34431 162.133 0.724708
213.593 98.0571 81.224 0.562785 94.43 -1.41855 1 11 1 599.983 0.589286 1.1369 311.73 0.501203
33.1758 86.6391 56.9025 -0.361951 60.6707 -2.99435 1 11 1 360.572 0.852883 -0.463646 132.197 0.519987
242.38 84.2269 49.7085 -0.665528 61.1296 1.41177 1 13 1 438.914 -0.134139 -2.62389 150.45 0.675422
107.922 73.7324 47.3914 -2.0786 192.371 -2.3687 1 13 1 511.306 -0.993153 1.85354 168.948 0.455999
198.24 143.525 69.6513 1.53117 168.551 -2.09081 1 11 1 608.212 -0.105507 -0.135223 143.632 0.674103
152.947 77.7558 225.62 0.24491 232.421 -0.779198 1 11 1 414.768 -0.813006 2.07515 148.018 0.634173
345.798 73.3933 115.126 0.33105 121.492 -3.08345 1 11 1 567.389 -0.981878 0.422187 135.343 0.538463
73.7121 101.474 61.9785 -0.542824 71.3362 0.675019 1 11 1 317.001 1.29818 2.19677 156.819 0.724248
257.849 71.0808 56.1206 0.299583 58.658 2.86737 1 13 1 337.478 0.660994 -0.691286 117.674 0.51143
346.264 79.9893 124.152 0.732855 159.011 0.827622 1 11 1 653.38 0.17942 -2.07262 142.905 0.671846
