etmiss mtw leadleptPt leadleptEta leadleptE leadleptPhi Q_leadlep leadleptID n_TopLRjets leadTopLRjet_pt leadTopLRjet_eta leadTopLRjet_phi leadTopLRjet_m leadTopLRjet_Tau32 n_jets leadjet_pt leadjet_eta n_bjets leadbjet_pt leadbjet_eta ttbarMLR largeRjet_pt_total largeRjet_eta_total largeRjet_phi_total largeRjet_m_total largeRjet_tau32_total weight
101.294 261.888 170.878 -0.232901 175.534 -0.585102 -1 13 1 333.051 1.92898 2.80178 116.591 0.734548 1 301.33 0.546007 1 76.4015 1.11575 0 333.051 1.92898 2.80178 116.591 0.734548 0.188116
165.272 79.6759 101.634 -1.8186 321.441 2.24903 -1 13 1 395.733 0.934441 -0.884818 122.015 0.698535 1 186.415 -1.17987 1 186.415 -1.17987 1227.55 395.733 0.934441 -0.884818 122.015 0.698535 0.0846529
166.741 3.55171 56.8032 -1.50236 133.911 0.0963016 -1 13 1 427.621 -0.0617608 3.10466 144.091 0.601864 1 217.612 -0.323849 1 371.013 0.0802764 0 427.621 -0.0617608 3.10466 144.091 0.601864 0.126371
222.436 56.4115 77.9491 -2.26457 379.255 -0.470944 1 13 1 1319.3 -1.09063 1.97991 184.022 0.53016 1 892.15 -1.42462 1 892.15 -1.42462 2350.76 1319.3 -1.09063 1.97991 184.022 0.53016 0.239653
165.212 155.796 182.28 -0.103366 183.254 2.51987 -1 11 1 323.882 -0.128586 0.341894 114.119 0.45233 4 60.7594 -0.820649 2 60.7594 -0.820649 564.61 323.882 -0.128586 0.341894 114.119 0.45233 0.115117
143.339 187.365 90.1799 2.2898 449.741 1.9172 -1 11 1 313.226 -0.245055 -0.846207 119.13 0.611572 1 164.605 1.0997 2 267.062 -0.301092 887.72 313.226 -0.245055 -0.846207 119.13 0.611572 0.0577884
415.343 77.4525 118.795 -0.349058 126.106 2.3454 1 13 1 428.651 1.77771 -0.574149 143.378 0.336211 1 33.9683 1.04394 1 406.824 1.78298 0 428.651 1.77771 -0.574149 143.378 0.336211 0.104207
112.513 62.7272 76.7126 -1.33792 156.245 1.46802 -1 11 1 321.806 1.14489 -1.3186 121.973 0.661689 1 152.729 0.00933838 1 205.439 0.877415 0 321.806 1.14489 -1.3186 121.973 0.661689 0.116621
121.248 34.362 102.861 -1.55974 255.494 2.66704 1 11 1 307.998 1.84041 0.404312 165.946 0.440998 2 210.62 -1.35355 1 132.422 1.42507 0 307.998 1.84041 0.404312 165.946 0.440998 0.156773
65.2581 1.74278 168.753 -0.719682 214.374 1.46719 1 13 1 317.59 1.86667 -1.86643 128.246 0.363888 2 172.69 -1.66759 2 201.992 1.70664 0 317.59 1.86667 -1.86643 128.246 0.363888 0.0932684
451.192 18.6401 92.4055 1.43553 205.134 -1.86112 1 13 1 485.653 1.37086 0.900373 112.165 0.398899 1 45.1652 2.30753 1 45.1652 2.30753 533.921 485.653 1.37086 0.900373 112.165 0.398899 0.0683038
359.538 11.0717 139.352 -1.46949 318.911 -2.3126 1 13 1 371.442 0.733925 0.84525 183.04 0.724042 1 72.8343 -0.425974 1 215.513 0.597699 0 371.442 0.733925 0.84525 183.04 0.724042 0.215835
279.304 295.239 131.914 0.420529 143.751 -1.65313 1 11 1 385.833 -0.975244 0.0948965 129.94 0.620113 1 185.813 0.0292921 1 185.813 0.0292921 808.961 385.833 -0.975244 0.0948965 129.94 0.620113 0.0900749
294.743 99.9296 839.757 0.187101 854.498 -1.95844 1 11 1 1140.12 -0.463215 1.28242 257.994 0.648772 1 53.7086 -0.468912 1 145.531 -0.364937 0 1140.12 -0.463215 1.28242 257.994 0.648772 0.208384
112.484 319.297 418.185 1.6802 1161.09 -1.3891 -1 11 1 386.656 0.568857 1.92192 137.753 0.53345 1 30.0414 0.769902 1 55.7607 0.458049 0 386.656 0.568857 1.92192 137.753 0.53345 0.158117
