etmiss mtw leadleptPt leadleptEta leadleptE leadleptPhi Q_leadlep leadleptID n_TopLRjets leadTopLRjet_pt leadTopLRjet_eta leadTopLRjet_phi leadTopLRjet_m leadTopLRjet_Tau32 n_jets leadjet_pt leadjet_eta n_bjets leadbjet_pt leadbjet_eta ttbarMLR largeRjet_pt_total largeRjet_eta_total largeRjet_phi_total largeRjet_m_total largeRjet_tau32_total weight
112.244 119.749 85.1664 0.603688 101.162 2.39514 -1 13 1 335.228 -1.27072 -1.06805 107.143 0.680616 1 253.329 0.209508 2 253.329 0.209508 909.091 335.228 -1.27072 -1.06805 107.143 0.680616 0.534542
89.4264 72.4119 51.8654 -0.471859 57.7473 -0.615053 -1 11 1 371.291 -1.57592 -2.88698 175.43 0.324365 1 215.402 0.0916075 1 215.402 0.0916075 846.623 623.536 -1.62034 -3.19153 261.044 0.836572 -0.626563
85.1996 76.0598 81.3769 -0.121834 81.9816 1.24521 -1 11 1 316.47 0.778871 -1.31214 142.791 0.731216 2 52.7457 -0.485002 1 52.7457 -0.485002 493.838 316.47 0.778871 -1.31214 142.791 0.731216 1.38921
28.0231 79.3634 98.7579 1.0212 154.886 2.95673 -1 11 1 361.851 0.743765 -0.758039 147.766 0.595118 1 71.7254 0.515319 2 301.273 0.592417 0 361.851 0.743765 -0.758039 147.766 0.595118 1.18739
103.05 45.4425 34.7888 -0.718518 44.162 -2.67159 -1 11 1 324.355 -0.441614 0.173763 134.727 0.479089 1 199.079 0.147807 1 199.079 0.147807 600.164 324.355 -0.441614 0.173763 134.727 0.479089 1.05512
420.485 38.1682 89.2668 -0.0971375 89.6882 -2.2213 -1 11 1 559.11 -0.548808 0.76811 193.214 0.748814 2 66.0856 -1.1278 1 66.0856 -1.1278 651.47 559.11 -0.548808 0.76811 193.214 0.748814 -1.30219
127.281 5.69771 54.5658 0.790107 72.5023 0.908853 -1 11 1 305.93 -0.585931 -2.05121 100.45 0.641688 1 66.7291 0.114631 1 66.7291 0.114631 441.144 305.93 -0.585931 -2.05121 100.45 0.641688 1.50812
154.731 17.5942 142.473 -0.121337 143.523 -2.02977 -1 11 1 520.291 -0.658596 1.32193 153.178 0.737903 2 384.324 0.364279 1 384.324 0.364279 1177.77 1042.24 -0.513447 -0.768672 284.488 0.866978 1.24767
137.19 74.2265 73.1286 -0.195185 74.526 -1.61465 -1 11 1 345.775 0.289769 1.51542 171.961 0.469561 1 209.799 0.534421 1 209.799 0.534421 654.077 345.775 0.289769 1.51542 171.961 0.469561 1.17643
41.1601 89.3436 49.4599 1.41176 107.498 2.65413 -1 13 1 369.538 1.04113 -0.0652121 172.284 0.5033 1 48.529 1.86803 3 266.925 0.95621 399.473 369.538 1.04113 -0.0652121 172.284 0.5033 1.38317
76.309 71.1466 51.1492 1.83502 164.313 -0.884791 -1 13 1 335.74 -0.200301 2.21958 136.076 0.69373 2 109.891 0.952791 2 109.891 0.952791 640.47 335.74 -0.200301 2.21958 136.076 0.69373 0.64495
67.2212 62.4402 91.3769 0.185356 92.9511 -1.85295 -1 11 1 351.802 0.551799 1.67923 181.729 0.43151 2 147.438 1.93993 2 298.223 0.26392 0 351.802 0.551799 1.67923 181.729 0.43151 0.353002
345.525 27.7639 97.2424 0.650148 118.528 0.567648 -1 11 1 392.433 -0.313242 -2.86223 120.848 0.593 1 182.134 1.23477 2 301.411 -0.470341 846.633 687.102 0.722419 -2.34924 211.29 1.14707 1.1527
856.658 12.8499 84.9373 0.271654 88.0907 -1.66169 -1 13 1 895.259 1.69117 1.55916 138.591 0.700681 1 56.8301 -0.160331 2 122.374 0.279454 966.383 895.259 1.69117 1.55916 138.591 0.700681 1.07933
152.659 65.7972 85.1326 -0.134574 85.9047 -2.17713 -1 13 1 491.969 -1.53523 0.608872 160.571 0.580232 1 40.3563 -0.658995 1 40.3563 -0.658995 616.124 491.969 -1.53523 0.608872 160.571 0.580232 1.31473
148.064 14.1225 87.729 0.339191 92.8242 2.07402 -1 11 1 373.543 -0.456489 -1.22487 176.848 0.629656 2 98.0287 -0.905753 1 98.0287 -0.905753 606.923 373.543 -0.456489 -1.22487 176.848 0.629656 1.17405
353.699 90.1857 40.4226 -0.496899 45.5166 -2.53637 -1 13 1 458.833 0.514915 1.44305 103.385 0.651209 1 48.0603 0.538243 2 62.711 -1.74078 430.694 458.833 0.514915 1.44305 103.385 0.651209 0.782348
48.2325 209.755 234.341 -1.32363 471.402 -2.61338 -1 13 1 380.127 -1.66155 0.629872 125.064 0.689947 2 67.0182 -1.1654 1 67.0182 -1.1654 705.52 380.127 -1.66155 0.629872 125.064 0.689947 1.30875
76.4243 121.128 66.3189 -1.02802 104.56 -0.394938 -1 11 1 367.32 -1.234 2.74316 174.461 0.516944 2 248.897 0.280236 2 274.187 -1.09796 0 629.192 -2.73044 1.95472 281.846 1.13923 1.06748
154.065 75.8504 194.312 1.33473 394.668 -1.0918 -1 11 1 466.78 0.53381 2.20479 192.835 0.739582 1 141.863 0.706711 1 141.863 0.706711 880.567 831.483 1.61443 1.12871 312.835 1.40295 1.15524
43.9426 45.0929 75.2187 0.468647 83.6312 2.82783 -1 13 1 315.729 0.511248 -1.29254 232.818 0.652608 4 270.873 0.0436972 2 171.709 0.593273 0 315.729 0.511248 -1.29254 232.818 0.652608 0.738929
136.348 30.3302 40.6759 0.176272 41.3096 2.0418 -1 13 1 316.695 -1.50028 -0.954616 105.086 0.616122 1 112.732 -0.361952 1 112.732 -0.361952 551.372 316.695 -1.50028 -0.954616 105.086 0.616122 0.985113
49.2596 103.545 71.2125 1.55045 175.387 -2.1505 -1 13 1 414.895 1.40918 -0.358709 186.959 0.665833 4 502.111 1.7712 1 81.0698 2.08457 0 414.895 1.40918 -0.358709 186.959 0.665833 0.71941
33.4815 37.7553 75.9508 1.08204 124.924 1.8824 -1 13 1 397.644 -0.56005 -1.95265 133.355 0.715189 3 330.976 1.37113 2 330.976 1.37113 1208.74 721.146 0.817409 -1.16704 187.676 1.41175 0.638179
50.3237 103.755 66.8227 -0.897734 95.6075 2.29428 -1 11 1 390.175 1.02378 -2.53791 146.532 0.668521 1 102.088 -1.82658 1 102.088 -1.82658 987.441 801.122 1.52655 -2.13951 209.38 1.17864 -1.29063
153.233 98.9035 52.2462 1.10272 87.364 -0.229864 -1 13 1 348.678 -1.21024 -2.06384 181.954 0.618185 3 161.934 1.49381 2 161.934 1.49381 1108.5 348.678 -1.21024 -2.06384 181.954 0.618185 1.15841
104.388 59.4808 122.849 -1.61358 320.631 -0.26146 -1 13 1 434.916 1.92927 -3.03138 266.199 0.320168 2 186.128 -1.37628 2 231.121 1.4218 2104.85 434.916 1.92927 -3.03138 266.199 0.320168 0.879203
130.706 96.9788 233.88 0.882637 331.052 2.79297 -1 13 1 411.352 -0.256751 -0.0796534 111.765 0.581 2 88.761 1.5004 2 378.435 -0.224999 911.024 411.352 -0.256751 -0.0796534 111.765 0.581 1.23717
286.926 91.4159 146.321 1.1792 260.401 -2.66686 -1 11 1 755.072 -0.941682 0.140548 123.856 0.411629 2 233.027 1.5452 2 233.027 1.5452 1913.3 1163.77 0.481892 -2.69892 224.603 1.16845 1.13449
250.825 69.8061 188.701 1.09842 314.455 -0.0369492 -1 13 1 439.973 1.89438 -3.03947 128.236 0.525605 1 75.0221 1.93033 1 75.0221 1.93033 740.426 439.973 1.89438 -3.03947 128.236 0.525605 0.623839
424.54 5.16817 84.9941 -0.915855 123.203 -1.20811 -1 11 1 546.768 -1.33143 1.8318 177.304 0.479421 1 48.2309 -1.11621 1 48.2309 -1.11621 568.307 546.768 -1.33143 1.8318 177.304 0.479421 1.31066
94.9741 118.029 93.0933 -1.34965 191.558 -0.743123 -1 11 1 322.428 1.60417 -2.45134 107.673 0.55055 2 128.637 -1.09268 1 128.637 -1.09268 1151.2 322.428 1.60417 -2.45134 107.673 0.55055 -1.44543
38.8519 24.7048 87.9093 -1.09084 145.609 2.50427 -1 13 1 303.66 -1.88902 -1.34144 139.958 0.426336 2 85.9103 -1.28874 1 244.221 -1.77284 0 303.66 -1.88902 -1.34144 139.958 0.426336 0.658196
250.698 80.8502 60.5881 -0.297978 63.298 -2.08317 -1 13 1 369.47 -1.68817 0.351248 110.557 0.713755 1 164.043 -1.01728 1 164.043 -1.01728 654.25 369.47 -1.68817 0.351248 110.557 0.713755 1.06177
133.019 62.0702 72.7829 2.19661 331.367 -2.12886 -1 11 1 305.051 0.548689 -0.025384 137.154 0.587331 1 83.8599 2.10706 2 83.8599 2.10706 617.661 305.051 0.548689 -0.025384 137.154 0.587331 1.29845
