etmiss mtw leadleptPt leadleptEta leadleptE leadleptPhi Q_leadlep leadleptID n_TopLRjets leadTopLRjet_pt leadTopLRjet_eta leadTopLRjet_phi leadTopLRjet_m leadTopLRjet_Tau32 n_jets leadjet_pt leadjet_eta n_bjets leadbjet_pt leadbjet_eta ttbarMLR largeRjet_pt_total largeRjet_eta_total largeRjet_phi_total largeRjet_m_total largeRjet_tau32_total weight
119.185 110.732 35.3913 -0.0458372 35.4285 -1.63212 -1 11 1 307.069 -1.31669 3.12999 137.405 0.338573 2 207.102 -0.141392 2 207.102 -0.141392 658.89 307.069 -1.31669 3.12999 137.405 0.338573 0.865534
36.986 120.484 160.905 0.256732 166.237 0.869756 -1 13 1 386.15 1.03476 -2.10768 188.041 0.631858 2 194.602 -0.150144 2 194.602 -0.150144 875.699 386.15 1.03476 -2.10768 188.041 0.631858 1.04673
278.948 69.7778 36.1491 0.140681 36.5074 2.57622 -1 11 1 443.152 -0.339608 -1.37643 114.931 0.63546 2 170.819 0.601196 3 373.205 -0.412879 669.376 443.152 -0.339608 -1.37643 114.931 0.63546 1.16547
196.021 98.5217 59.9641 -0.012582 59.9689 0.612632 -1 11 1 549.214 -1.75648 2.93407 127.271 0.690746 6 154.73 0.608231 3 154.73 0.608231 1144.12 822.042 -1.22918 2.19254 307.026 1.23335 0.731861
74.9864 46.7108 64.6161 -0.637843 78.2122 0.824788 -1 11 1 372.338 -1.40685 -1.76829 143.862 0.731112 1 236.731 -0.877861 2 238.008 -1.0279 723.404 672.643 -2.27628 -0.422691 247.456 1.38631 0.821832
90.639 102.023 150.359 -1.15067 261.38 -0.423801 -1 13 1 390.505 -0.636177 2.36287 162.806 0.400671 1 80.9622 -2.20997 1 80.9622 -2.20997 737.852 390.505 -0.636177 2.36287 162.806 0.400671 1.14158
95.0549 44.2557 61.0196 -1.07201 99.5709 -1.36881 -1 11 1 414.883 -0.956379 1.47844 102.314 0.619038 2 243.512 -0.581614 1 243.512 -0.581614 735.54 709.543 -1.64519 -0.132525 185.861 1.2285 1.23613
94.9347 85.7822 166.14 0.840637 228.382 2.47883 -1 11 1 358.195 -0.238484 -0.634559 128.853 0.640668 1 145.973 0.178567 2 300.899 -0.330263 756.721 654.984 0.299978 1.66499 243.803 1.14017 0.872979
217.01 40.8476 68.4766 -0.0679646 68.6348 0.997004 -1 11 1 350.36 0.600819 -1.76396 100.38 0.720889 1 116.127 -0.192098 1 270.457 0.675712 0 350.36 0.600819 -1.76396 100.38 0.720889 1.05046
101.548 65.404 55.1201 0.914643 79.8289 1.7611 -1 13 1 304.895 0.189379 0.680286 145.968 0.438268 4 207.542 0.850524 2 337.713 0.976498 0 627.095 0.923076 3.81976 276.323 1.22842 0.613026
200.685 67.289 139.215 -0.35598 148.129 1.94465 -1 13 1 357.144 0.842304 -1.56533 141.762 0.63513 1 97.8762 -1.14602 2 364.387 0.789128 805.054 357.144 0.842304 -1.56533 141.762 0.63513 0.454394
23.0126 77.4496 141.448 -1.007 219.435 1.12795 -1 11 1 308.387 -0.801656 -1.41534 130.206 0.552617 1 140.53 -1.02534 2 140.53 -1.02534 620.451 308.387 -0.801656 -1.41534 130.206 0.552617 1.28318
201.587 86.5532 71.4064 -0.185624 72.6402 2.96265 -1 11 1 399.817 -0.392596 -0.176604 123.566 0.628404 4 265.475 0.545561 4 317.322 -0.339834 718.271 399.817 -0.392596 -0.176604 123.566 0.628404 0.557286
239.557 34.0947 38.5099 -0.381432 41.3456 1.73367 -1 13 1 358.35 -0.759048 -0.882107 118.954 0.54632 2 117.654 -0.577435 1 326.094 -0.80093 0 358.35 -0.759048 -0.882107 118.954 0.54632 1.0866
254.492 14.4806 54.9949 -0.346117 58.322 2.34342 -1 11 1 332.941 -1.91387 -0.961492 150.839 0.652729 2 97.9932 -0.927912 1 268.671 -1.96008 0 332.941 -1.91387 -0.961492 150.839 0.652729 1.26598
145.318 85.5956 78.4071 1.2961 154.015 -2.35767 -1 11 1 451.279 0.063869 0.219273 156.839 0.629211 1 257.75 1.73961 1 408.008 -0.0913679 0 772.688 1.7647 -2.5864 276.635 1.2688 0.908477
208.513 31.7659 45.1146 -1.05574 72.6805 2.30651 -1 13 1 486.703 -0.0708915 -1.4495 173.301 0.615927 2 241.886 -1.146 2 241.886 -1.146 887.583 486.703 -0.0708915 -1.4495 173.301 0.615927 1.02109
79.3847 43.5533 110.377 1.21505 202.385 0.75337 -1 13 1 423.379 -0.00573736 -2.03525 144.89 0.539004 4 169.332 1.24533 1 108.847 -0.410653 0 423.379 -0.00573736 -2.03525 144.89 0.539004 1.28273
