,ID,etmiss,mtw,leadleptPt,leadleptEta,leadleptE,leadleptPhi,Q_leadlep,leadleptID,n_TopLRjets,leadTopLRjet_pt,leadTopLRjet_eta,leadTopLRjet_phi,leadTopLRjet_m,leadTopLRjet_Tau32,n_jets,leadjet_pt,leadjet_eta,n_bjets,leadbjet_pt,leadbjet_eta,ttbarMLR,largeRjet_pt_total,largeRjet_eta_total,largeRjet_phi_total,largeRjet_m_total,largeRjet_tau32_total,weight,scale,label
5849,signal,257.262,109.061,82.3632,-0.623546,98.9006,-2.17395,1,11,1,372.369,-0.273609,1.48105,120.146,0.650462,1,38.6642,-1.17455,1,73.4919,0.2655,0.0,372.369,-0.273609,1.48105,120.146,0.650462,0.87967,0.0567221,1
5850,signal,236.914,53.4984,115.963,-0.411234,125.908,1.41169,1,11,1,389.09,-0.0490325,-1.6294,114.54,0.693829,2,107.455,0.240106,1,107.455,0.240106,617.677,389.09,-0.0490325,-1.6294,114.54,0.693829,1.22993,0.0567221,1
5851,signal,77.7134,73.0003,49.4635,0.80687,66.4575,-1.31208,1,11,1,330.283,0.48273,0.0464315,139.715,0.640521,5,335.304,0.50319,2,120.76,0.188157,0.0,706.433,0.899081,-3.06199,271.136,1.42102,0.917147,0.0567221,1
5852,signal,61.5763,83.0398,67.0604,-1.68242,186.578,-0.0685406,1,13,1,379.138,0.395602,2.69562,168.965,0.263865,1,207.992,-0.822034,2,207.992,-0.822034,875.241,379.138,0.395602,2.69562,168.965,0.263865,1.02746,0.0567221,1
5853,signal,108.253,193.473,232.658,-0.315467,244.332,-1.56259,1,11,1,543.362,-1.59949,1.17584,233.757,0.745008,2,496.327,0.428088,2,262.092,-1.63732,0.0,543.362,-1.59949,1.17584,233.757,0.745008,1.50222,0.0567221,1
5854,signal,128.616,74.1816,240.604,0.313949,252.559,-1.48002,-1,11,1,461.345,-0.0340083,1.31975,197.56,0.472075,1,140.427,0.450545,1,140.427,0.450545,894.767,809.619,0.35029,-0.416276,345.589,1.00128,1.73791,0.0567221,1
5855,signal,62.0409,94.7925,306.735,-0.10278,308.357,0.736579,-1,13,1,436.805,-0.954616,-2.42923,183.574,0.303284,2,75.1347,-0.749718,2,209.586,-0.78086,0.0,436.805,-0.954616,-2.42923,183.574,0.303284,0.626689,0.0567221,1
5856,signal,271.748,20.5598,52.1143,2.17272,231.805,-2.49354,1,13,1,374.376,0.810503,0.680072,148.776,0.433515,1,93.7654,1.13307,1,119.522,0.593662,0.0,374.376,0.810503,0.680072,148.776,0.433515,1.10848,0.0567221,1
5857,signal,198.507,4.05334,60.7139,-0.136433,61.28,-0.351386,1,13,1,322.626,0.527114,2.96812,142.927,0.509544,2,86.1254,0.978086,1,86.1254,0.978086,484.425,322.626,0.527114,2.96812,142.927,0.509544,1.03058,0.0567221,1
5858,signal,181.098,17.5402,175.172,-0.478164,195.582,1.17685,1,11,1,437.97,-0.619422,-2.15835,174.156,0.374839,1,116.772,-0.255816,2,261.846,-0.771453,753.044,724.327,-1.00599,-1.14271,239.638,0.800704,1.64583,0.0567221,1
5859,signal,161.767,70.3497,135.777,-0.12431,136.827,0.408642,1,13,1,440.313,-1.02201,-2.1639,159.915,0.552708,1,79.4535,-0.811139,1,325.606,-0.824616,0.0,440.313,-1.02201,-2.1639,159.915,0.552708,0.380127,0.0567221,1
5860,signal,233.871,33.0822,38.9919,1.21201,71.3131,-0.785424,-1,13,1,341.441,-0.472424,2.56576,119.206,0.327861,1,37.8729,1.51219,2,60.1331,0.107807,482.45,341.441,-0.472424,2.56576,119.206,0.327861,3.42663,0.0567221,1
5861,signal,67.0797,133.882,67.8373,0.693395,84.8092,-0.944978,1,11,1,324.543,0.463597,2.9406,167.156,0.365226,1,360.173,0.619148,1,92.6316,0.552288,0.0,711.313,1.11313,2.62527,290.06,0.521885,1.39227,0.0567221,1
5862,signal,179.398,15.3875,55.2686,-1.76472,166.115,-1.01228,1,11,1,321.732,-1.0587,1.92755,153.774,0.594968,3,60.9856,-1.37456,1,60.9856,-1.37456,444.5,321.732,-1.0587,1.92755,153.774,0.594968,1.37248,0.0567221,1
5863,signal,223.495,108.199,207.927,-0.778231,274.134,-2.51069,-1,11,1,400.715,0.0420149,1.55485,152.797,0.483761,1,62.3741,-1.35772,2,320.604,-0.0678778,723.01,689.708,-0.921868,-0.866051,243.984,0.757212,1.17183,0.0567221,1
5864,signal,139.501,40.0536,145.165,0.773687,190.823,1.74444,-1,11,1,431.468,0.426481,-1.33805,124.368,0.31674,2,60.6186,0.196313,2,106.925,0.806898,613.531,431.468,0.426481,-1.33805,124.368,0.31674,0.424872,0.0567221,1
5865,signal,42.0708,67.4422,203.213,1.00919,315.783,-2.62363,-1,11,1,419.789,0.445482,0.472671,165.237,0.263356,1,192.384,1.49969,2,224.234,0.684731,933.63,830.892,1.67908,-2.14623,260.448,0.876627,0.477582,0.0567221,1
5866,signal,130.297,15.9577,214.257,-1.5492,527.086,-0.0727379,-1,13,1,413.467,-0.963548,3.08502,168.479,0.449982,1,106.593,-1.18786,2,304.474,-0.8263,790.63,413.467,-0.963548,3.08502,168.479,0.449982,0.390233,0.0567221,1
5867,signal,180.805,80.1402,270.251,-0.318882,284.108,2.69364,-1,13,1,504.498,0.101672,-0.391673,174.965,0.261505,1,109.035,1.48351,1,340.984,0.0434864,0.0,504.498,0.101672,-0.391673,174.965,0.261505,0.861602,0.0567221,1
5868,signal,20.2767,67.664,125.356,0.269397,129.932,-2.9658,1,13,1,385.797,0.916771,0.418258,133.567,0.634393,1,324.993,0.763759,1,261.858,0.999792,0.0,385.797,0.916771,0.418258,133.567,0.634393,0.521079,0.0567221,1
5869,signal,67.3925,121.42,187.492,1.97071,685.762,-2.94616,1,11,1,306.206,0.661076,0.274029,158.863,0.417428,1,155.432,2.18433,2,155.432,2.18433,882.517,306.206,0.661076,0.274029,158.863,0.417428,0.0,0.0567221,1
5870,signal,86.0964,73.3312,32.3431,-1.97896,119.24,1.36715,-1,13,1,358.167,-0.752499,-0.914506,162.079,0.247285,2,235.172,-2.1074,1,153.058,-1.03487,0.0,358.167,-0.752499,-0.914506,162.079,0.247285,0.715939,0.0567221,1
5871,signal,276.093,10.3045,83.9644,0.64385,101.977,2.21838,-1,11,1,433.92,1.67145,-0.928395,145.977,0.724127,2,100.582,1.35188,1,248.868,1.57378,0.0,433.92,1.67145,-0.928395,145.977,0.724127,1.12291,0.0567221,1
5872,signal,140.741,72.9864,63.3158,-1.29515,124.27,2.96079,1,11,1,471.869,-1.85634,0.39605,181.96,0.538633,1,218.824,-0.82488,1,290.31,-1.95525,0.0,759.189,-2.83005,-2.514,291.377,1.15573,0.460568,0.0567221,1
5873,signal,83.2442,53.7297,130.778,-1.31156,260.337,1.25319,1,13,1,400.321,-0.817478,-1.79473,154.883,0.603804,1,276.73,-1.7172,1,283.551,-0.851026,0.0,400.321,-0.817478,-1.79473,154.883,0.603804,0.412392,0.0567221,1
5874,signal,257.993,137.236,129.769,-1.16189,227.671,1.90357,-1,11,1,490.313,-0.324354,-0.581579,100.814,0.65486,1,100.223,-0.898238,1,100.223,-0.898238,717.095,490.313,-0.324354,-0.581579,100.814,0.65486,0.401385,0.0567221,1
5875,signal,68.6974,55.6497,214.375,-0.683569,266.441,-0.473947,-1,11,1,506.662,-0.339195,2.35524,165.595,0.385119,1,245.288,-0.577519,1,456.26,-0.406132,0.0,952.515,-0.985381,1.58324,309.772,0.694407,1.58743,0.0567221,1
5876,signal,48.6993,102.589,192.853,-0.482885,215.777,-0.183321,1,13,1,335.037,1.28723,-3.12605,167.36,0.469144,2,120.451,-0.638896,1,133.47,1.49677,0.0,335.037,1.28723,-3.12605,167.36,0.469144,1.64537,0.0567221,1
5877,signal,239.177,51.9016,32.8957,-2.42247,186.886,0.679411,-1,13,1,686.673,-0.930921,-2.1307,196.092,0.628237,1,454.004,-0.879459,1,240.229,-0.867254,0.0,1162.79,-1.78567,-0.386008,260.57,1.10264,0.551485,0.0567221,1
5878,signal,119.845,14.8765,157.865,0.124596,159.092,-2.08437,1,11,1,459.508,0.053419,0.691113,104.611,0.747317,3,109.513,0.0846959,2,109.513,0.0846959,708.329,755.629,0.212086,-1.50812,279.163,1.01511,0.963186,0.0567221,1
5879,signal,150.305,27.4289,115.548,-0.722516,147.043,2.98965,-1,11,1,353.116,-0.203616,0.0707918,148.072,0.152507,1,94.3078,-1.67005,2,155.553,-0.0895883,669.12,353.116,-0.203616,0.0707918,148.072,0.152507,0.908171,0.0567221,1
5880,signal,63.6751,65.0602,109.235,-0.0936816,109.715,-1.51281,-1,13,1,373.394,-1.43798,2.02652,180.302,0.428416,1,244.643,-0.31852,1,171.581,-1.50177,0.0,373.394,-1.43798,2.02652,180.302,0.428416,0.591315,0.0567221,1
5881,signal,195.24,27.4756,59.0198,0.46276,65.4529,-2.22416,1,13,1,384.138,-0.509337,0.149058,157.055,0.59001,1,257.458,-0.443973,2,289.831,-0.537654,733.363,384.138,-0.509337,0.149058,157.055,0.59001,0.781861,0.0567221,1
5882,signal,170.711,27.0641,112.748,-0.323902,118.714,1.39896,1,13,1,405.42,1.02288,-1.6734,153.132,0.358786,2,78.1694,0.832637,2,117.602,0.731006,673.951,405.42,1.02288,-1.6734,153.132,0.358786,1.03028,0.0567221,1
5883,signal,165.923,29.312,84.3514,0.354602,89.7105,3.06997,-1,11,1,404.995,0.0172144,-0.250665,183.872,0.231712,1,178.63,-0.508292,1,77.4308,-0.379964,0.0,667.56,-0.215326,2.66046,311.877,0.912399,1.16191,0.0567221,1
5884,signal,129.15,90.6067,168.289,-1.87311,560.584,1.6166,1,13,1,430.595,-1.39086,-1.24791,173.114,0.531411,1,155.203,-2.46486,2,155.203,-2.46486,861.879,430.595,-1.39086,-1.24791,173.114,0.531411,1.06243,0.0567221,1
5885,signal,164.683,64.9854,125.3,-0.190299,127.576,1.13064,-1,11,1,402.797,0.901679,-2.44557,164.929,0.341552,1,136.198,-0.0719688,1,131.792,0.618669,0.0,402.797,0.901679,-2.44557,164.929,0.341552,1.06718,0.0567221,1
5886,signal,295.265,70.6759,62.4651,-0.427545,68.2618,-0.442524,1,11,1,412.247,-1.19236,2.26139,168.585,0.475905,1,47.7565,0.422752,2,173.284,-1.50064,533.355,412.247,-1.19236,2.26139,168.585,0.475905,0.824593,0.0567221,1
5887,signal,48.7652,53.4653,57.6654,-1.02159,90.4665,1.24917,-1,11,1,329.487,-0.0588477,-2.10312,138.944,0.37267,1,250.486,-1.62592,1,250.486,-1.62592,860.195,629.86,-1.61121,-1.11423,236.607,0.984879,0.966859,0.0567221,1
5888,signal,190.116,111.421,108.919,1.77435,330.354,1.80094,1,11,1,460.818,0.783151,-1.99994,199.623,0.661408,1,182.278,1.77434,2,282.361,0.529203,874.488,738.448,2.65353,-0.783542,345.061,1.20017,0.856036,0.0567221,1
5889,signal,59.817,48.1678,67.8416,-0.630331,81.771,2.18471,-1,11,1,426.143,-1.42206,-1.27005,206.342,0.527287,1,310.461,-1.34257,1,111.075,-1.74086,0.0,777.917,-2.67194,0.695157,322.287,1.32515,1.17421,0.0567221,1
5890,signal,180.493,89.3298,145.613,1.17757,258.792,-1.59869,1,13,1,388.247,1.13325,1.08887,181.07,0.331322,2,142.556,0.842192,2,107.024,0.388233,0.0,388.247,1.13325,1.08887,181.07,0.331322,0.939064,0.0567221,1
5891,signal,139.664,92.449,307.551,0.710104,388.405,2.2656,1,11,1,411.231,0.80447,-0.993263,152.727,0.560624,1,50.2116,1.50877,1,50.2116,1.50877,808.838,765.9,1.64413,1.2498,280.659,1.09088,1.07783,0.0567221,1
5892,signal,247.853,27.381,121.315,0.52293,138.284,-2.21911,-1,11,1,429.395,1.30521,0.926214,157.763,0.175788,1,76.568,1.19762,3,194.248,1.26342,633.431,429.395,1.30521,0.926214,157.763,0.175788,1.23783,0.0567221,1
5893,signal,173.553,18.1175,251.025,-0.313513,263.463,2.37216,-1,11,1,450.503,-0.89001,-0.839449,178.469,0.31268,1,58.1605,-0.0523497,2,362.104,-1.03104,811.413,746.112,-1.12399,1.41137,282.478,0.834481,0.903171,0.0567221,1
5894,signal,287.428,43.8194,85.9841,0.310082,90.151,0.364955,1,11,1,366.755,0.41625,-3.10577,154.655,0.368132,1,76.333,0.55926,2,319.46,0.453558,518.316,366.755,0.41625,-3.10577,154.655,0.368132,0.897176,0.0567221,1
5895,signal,236.521,19.2639,113.839,-0.902363,163.418,2.07449,-1,11,1,405.105,-0.138347,-1.28097,109.231,0.371892,1,78.4704,-1.34444,2,303.792,-0.0603193,641.554,405.105,-0.138347,-1.28097,109.231,0.371892,1.02206,0.0567221,1
5896,signal,150.964,25.3495,193.414,0.252879,199.631,1.07051,-1,13,1,398.387,0.804504,-2.36453,219.782,0.540043,2,127.061,0.379207,3,109.314,0.480676,0.0,398.387,0.804504,-2.36453,219.782,0.540043,1.07412,0.0567221,1
5897,signal,167.319,11.3706,64.7106,-0.515177,73.4895,-1.25248,-1,11,1,380.103,-1.26907,2.14628,163.602,0.453124,1,194.599,-0.675567,1,195.297,-0.867297,0.0,633.181,-1.92672,1.2712,225.028,0.879522,0.619632,0.0567221,1
5898,signal,34.595,79.8488,162.776,-0.906631,234.386,2.64658,-1,11,1,389.812,-1.08759,-0.38294,162.61,0.303274,1,327.637,-1.36988,2,327.637,-1.36988,924.174,874.176,-2.32618,2.39203,287.685,0.871707,0.529046,0.0567221,1
5899,signal,77.8027,12.5337,395.917,0.11962,398.753,0.336336,1,11,1,354.976,-0.951804,-2.95279,155.304,0.695952,1,42.6248,0.470664,2,142.726,-1.28803,936.903,354.976,-0.951804,-2.95279,155.304,0.695952,1.81703,0.0567221,1
5900,signal,224.721,119.492,35.153,-0.416226,38.2423,-1.99719,1,13,1,350.085,-1.69911,2.56754,158.725,0.598913,1,163.966,-0.632022,1,163.966,-0.632022,629.159,350.085,-1.69911,2.56754,158.725,0.598913,1.92098,0.0567221,1
5901,signal,224.567,67.184,131.49,1.58861,335.373,-2.21591,1,11,1,346.759,0.553312,0.722566,160.075,0.49644,1,38.7802,1.02447,1,173.863,0.23849,0.0,346.759,0.553312,0.722566,160.075,0.49644,0.849953,0.0567221,1
5902,signal,81.0549,39.4548,177.646,-0.5629,206.541,-2.973,-1,13,1,397.893,-1.52166,0.308089,145.464,0.739872,2,135.865,-0.313808,1,112.737,-1.97793,0.0,397.893,-1.52166,0.308089,145.464,0.739872,0.575258,0.0567221,1
5903,signal,326.006,65.8222,50.4109,-0.87947,71.1959,-0.339009,-1,11,1,411.756,-1.45639,2.19895,130.228,0.676601,1,134.383,-1.21004,2,142.366,-1.83058,578.475,411.756,-1.45639,2.19895,130.228,0.676601,0.997626,0.0567221,1
5904,signal,260.22,22.1523,48.8134,1.069,79.4638,-2.28751,1,11,1,373.161,1.37968,0.810283,113.868,0.694541,3,67.854,0.357089,1,244.069,1.48407,0.0,373.161,1.37968,0.810283,113.868,0.694541,1.49796,0.0567221,1
5905,signal,92.7883,40.4389,64.0371,2.27187,313.802,2.625,-1,13,1,386.025,0.253767,0.35348,165.516,0.321944,2,113.908,1.86183,2,250.26,0.067305,783.673,386.025,0.253767,0.35348,165.516,0.321944,0.00125708,0.0567221,1
5906,signal,147.075,6.71157,128.094,1.21315,234.497,1.76132,1,13,1,422.162,1.78851,-1.02061,102.827,0.577837,1,229.414,1.08026,2,286.779,1.68931,828.73,422.162,1.78851,-1.02061,102.827,0.577837,0.0121808,0.0567221,1
5907,signal,121.072,68.6997,274.673,-2.29983,1383.36,-0.65434,1,11,1,420.222,-1.02665,2.26805,158.346,0.653813,1,45.9916,-1.19649,1,412.699,-1.01187,0.0,420.222,-1.02665,2.26805,158.346,0.653813,1.13404,0.0567221,1
5908,signal,227.354,76.1727,60.0014,2.3478,316.751,1.09218,1,13,1,377.329,0.913088,-1.57616,163.259,0.501512,1,52.1693,1.23634,1,241.314,0.857606,0.0,377.329,0.913088,-1.57616,163.259,0.501512,1.03599,0.0567221,1
5909,signal,24.6316,111.774,131.5,-0.0973594,132.123,2.45526,-1,11,1,348.321,-0.177545,0.291287,110.927,0.728143,2,298.689,0.457205,2,298.689,0.457205,829.704,348.321,-0.177545,0.291287,110.927,0.728143,0.0,0.0567221,1
5910,signal,68.0404,103.542,163.614,1.85242,534.371,1.01924,1,11,1,438.292,0.701258,-1.91516,176.487,0.393162,1,159.669,1.22339,1,159.669,1.22339,874.379,748.941,2.33638,-1.00278,286.467,1.02789,1.35211,0.0567221,1
5911,signal,81.8797,81.0885,169.402,0.912666,244.99,1.103,-1,13,1,388.164,1.22082,-2.39105,155.084,0.106266,2,122.812,1.50388,1,122.812,1.50388,714.262,388.164,1.22082,-2.39105,155.084,0.106266,3.01634,0.0567221,1
5912,signal,74.7695,116.668,158.095,-0.872753,222.225,-0.870423,1,11,1,338.997,-0.117777,1.94091,141.758,0.55136,1,105.129,-1.67228,2,251.905,-0.0527035,742.426,692.682,-1.34431,0.893567,288.199,0.664435,0.0012553,0.0567221,1
5913,signal,233.421,92.9865,103.528,0.788572,137.421,2.8066,-1,13,1,392.48,1.41424,-0.882355,174.763,0.402936,2,135.261,0.647919,1,85.1957,1.03122,0.0,392.48,1.41424,-0.882355,174.763,0.402936,0.582842,0.0567221,1
5914,signal,237.736,31.5112,148.258,-0.628597,178.527,1.27595,1,13,1,575.587,0.145806,-1.5473,168.911,0.37847,2,162.81,-0.861454,2,527.517,0.0950119,0.0,575.587,0.145806,-1.5473,168.911,0.37847,0.455486,0.0567221,1
5915,signal,74.2199,172.84,103.629,0.185379,105.415,2.21371,1,13,1,325.198,-0.592092,-0.175673,182.269,0.263119,2,297.266,0.387064,1,121.417,-0.323834,0.0,325.198,-0.592092,-0.175673,182.269,0.263119,0.195568,0.0567221,1
5916,signal,182.553,85.5158,48.9426,-0.272699,50.7737,2.96041,-1,11,1,364.121,-0.636291,0.855548,142.59,0.614592,2,171.749,0.00920214,2,294.448,-0.676697,611.252,364.121,-0.636291,0.855548,142.59,0.614592,0.011553,0.0567221,1
5917,signal,303.644,25.8258,181.795,0.329656,191.763,-1.47206,-1,11,1,603.861,0.727147,1.86321,182.865,0.217504,1,214.942,0.467249,1,573.518,0.643602,0.0,995.896,1.14994,0.674596,295.307,0.959639,0.613979,0.0567221,1
5918,signal,153.023,36.8008,97.0033,1.10978,163.126,2.80703,-1,13,1,407.36,0.85649,-0.582334,172.364,0.538178,2,149.474,1.90727,2,221.558,0.733347,742.243,407.36,0.85649,-0.582334,172.364,0.538178,0.00131744,0.0567221,1
5919,signal,233.931,82.2897,232.925,0.734481,298.627,1.5295,-1,11,1,467.88,0.537262,-1.69688,192.539,0.318629,1,61.3447,1.06629,2,121.472,0.731128,786.048,755.101,1.39305,-0.0476725,270.986,0.885009,0.414072,0.0567221,1
5920,signal,21.9216,55.7361,50.5977,-0.349775,53.7246,-0.885813,-1,13,1,361.747,-0.34157,1.98715,156.254,0.283741,1,331.125,0.224537,1,331.125,0.224537,804.412,361.747,-0.34157,1.98715,156.254,0.283741,0.44594,0.0567221,1
5921,signal,61.643,11.9318,42.0502,2.44517,244.296,-0.971702,-1,11,1,347.607,-0.296907,1.56972,187.638,0.255043,1,247.313,1.10975,2,247.313,1.10975,958.014,347.607,-0.296907,1.56972,187.638,0.255043,1.25131,0.0567221,1
5922,signal,110.072,55.479,243.512,-0.883181,344.819,1.6994,-1,13,1,475.856,-1.49462,-1.67235,191.473,0.356254,1,107.52,-0.156127,2,160.123,-1.13423,939.489,475.856,-1.49462,-1.67235,191.473,0.356254,3.22883,0.0567221,1
5923,signal,41.6753,78.1342,185.31,-1.18035,330.101,-1.18697,1,13,1,413.303,-0.31076,1.87506,121.786,0.730362,1,253.344,-1.19259,2,320.114,-0.133127,956.103,672.579,-1.52793,0.28248,175.622,1.43561,0.371281,0.0567221,1
5924,signal,87.775,0.77745,173.96,-0.433868,190.592,-3.0882,1,11,1,534.856,1.01018,-0.14704,191.116,0.342248,2,267.205,0.121589,2,178.366,0.725416,0.0,959.36,0.854786,2.59723,414.904,1.01284,0.39825,0.0567221,1
5925,signal,100.177,25.1792,51.4436,2.25475,247.901,-0.159601,-1,11,1,326.462,-0.106484,3.01876,162.005,0.426968,1,130.063,1.06408,2,130.063,1.06408,721.191,326.462,-0.106484,3.01876,162.005,0.426968,0.398427,0.0567221,1
5926,signal,92.5788,35.2866,206.328,0.20011,210.473,-2.54997,-1,13,1,397.931,1.55577,0.542359,154.417,0.695361,2,100.366,1.00817,1,187.777,1.24459,0.0,397.931,1.55577,0.542359,154.417,0.695361,0.310169,0.0567221,1
5927,signal,45.7635,167.328,177.245,-0.699404,222.393,0.317283,1,11,1,443.056,-1.23361,-3.06023,165.325,0.55976,1,295.457,-0.689078,2,295.457,-0.689078,974.15,903.824,-1.95849,-3.03399,281.199,1.21771,0.0,0.0567221,1
5928,signal,444.781,70.4934,33.3667,-0.751105,43.2296,2.05312,1,11,1,444.273,0.476748,-1.61104,166.686,0.194531,1,75.1877,0.174426,2,283.241,0.254013,504.28,444.273,0.476748,-1.61104,166.686,0.194531,1.12764,0.0567221,1
5929,signal,216.618,183.551,143.017,0.156936,144.782,1.03567,1,11,1,367.201,-0.133342,-0.775373,158.387,0.198926,4,139.132,-0.491273,1,114.449,-0.389466,0.0,1270.8,-1.0402,3.44112,381.998,1.54519,0.497505,0.0567221,1
5930,signal,193.368,22.1322,42.4838,-0.20549,43.3839,-3.09148,-1,11,1,375.337,-0.941899,0.13313,161.625,0.578957,2,123.873,0.615625,2,328.582,-0.814848,0.0,375.337,-0.941899,0.13313,161.625,0.578957,1.43183,0.0567221,1
5931,signal,198.296,89.3221,140.279,0.976623,212.667,-2.16082,1,13,1,371.87,-0.125851,0.58202,154.548,0.228111,1,88.1599,2.02808,1,64.9592,-0.204796,0.0,371.87,-0.125851,0.58202,154.548,0.228111,1.54509,0.0567221,1
5932,signal,159.044,65.7617,185.699,0.0506701,185.937,-0.424,1,11,1,486.389,-0.366794,2.70153,156.128,0.272285,1,198.28,-0.265715,2,442.622,-0.407568,896.869,874.512,-0.47665,2.10209,248.788,0.791696,0.55938,0.0567221,1
5933,signal,206.212,45.735,85.8295,0.778707,113.194,-0.479425,-1,11,1,449.215,-0.213581,2.70076,235.011,0.58724,3,149.685,-0.123412,2,149.685,-0.123412,749.691,449.215,-0.213581,2.70076,235.011,0.58724,1.09455,0.0567221,1
5934,signal,236.929,53.8898,158.472,0.779018,209.04,0.880708,1,11,1,431.849,1.71642,-2.00881,188.994,0.312754,1,78.0765,1.06217,2,243.305,1.92649,726.073,431.849,1.71642,-2.00881,188.994,0.312754,0.898769,0.0567221,1
5935,signal,85.3642,5.56124,66.9818,0.883079,94.8409,3.07312,-1,11,1,416.377,1.0322,0.365361,175.27,0.303967,2,152.423,1.19107,2,154.97,1.02265,0.0,416.377,1.0322,0.365361,175.27,0.303967,1.04046,0.0567221,1
5936,signal,385.316,61.2774,344.291,-1.42969,760.328,0.268561,1,13,1,815.103,0.569115,3.07142,259.095,0.668841,4,124.467,-1.86552,2,124.467,-1.86552,2039.86,815.103,0.569115,3.07142,259.095,0.668841,0.61772,0.0567221,1
5937,signal,39.1913,112.95,128.555,0.356707,136.821,-2.41037,-1,11,1,466.074,0.937384,1.15724,200.241,0.213881,2,352.711,0.802621,2,352.711,0.802621,956.69,943.927,1.61828,-1.47189,327.014,0.361611,1.02108,0.0567221,1
5938,signal,130.492,83.5878,79.3433,0.694403,99.254,-1.23966,-1,13,1,419.159,-0.500664,2.13024,107.374,0.714793,1,82.3272,0.945728,2,210.642,-0.557914,642.695,419.159,-0.500664,2.13024,107.374,0.714793,1.35366,0.0567221,1
5939,signal,120.994,77.9763,266.994,-0.589523,314.748,1.19648,-1,11,1,372.686,-1.78443,-1.93687,179.497,0.388391,1,76.5229,-1.26217,2,80.2485,-2.35739,856.778,709.316,-2.5644,-0.635644,315.649,0.977884,1.12219,0.0567221,1
5940,signal,285.789,73.7219,102.163,-0.357835,108.774,-0.797027,1,13,1,389.513,-1.38207,2.71123,164.073,0.518703,2,56.9336,-1.59505,2,226.744,-1.3965,579.962,389.513,-1.38207,2.71123,164.073,0.518703,0.569327,0.0567221,1
5941,signal,133.558,81.7331,49.9847,0.0926252,50.1993,1.01441,1,11,1,402.529,0.728304,-1.56174,186.475,0.439397,1,266.138,-0.0382983,2,266.138,-0.0382983,796.518,717.391,0.696202,-0.177551,249.639,0.835305,0.513177,0.0567221,1
5942,signal,98.2834,292.283,232.178,0.152647,234.889,0.216259,-1,13,1,444.55,0.683072,-2.20453,142.906,0.329463,2,238.325,0.103417,1,166.192,0.44299,0.0,444.55,0.683072,-2.20453,142.906,0.329463,1.0597,0.0567221,1
5943,signal,52.7934,102.19,50.9224,0.524028,58.0758,2.10186,-1,13,1,411.266,-0.400103,-1.61924,149.107,0.659212,2,267.84,-0.547109,2,307.935,-0.354716,0.0,411.266,-0.400103,-1.61924,149.107,0.659212,0.734456,0.0567221,1
5944,signal,213.602,52.8224,125.678,1.77648,381.951,-0.376791,1,11,1,507.448,1.13087,2.79155,191.113,0.3732,1,143.168,1.06667,2,306.602,1.04874,803.598,788.4,2.60611,2.42449,297.842,1.01907,1.0154,0.0567221,1
5945,signal,261.789,18.4929,51.3117,-0.796419,68.4635,2.05222,1,13,1,497.392,-0.915266,-0.831343,170.494,0.729892,3,148.287,-0.296492,1,388.285,-0.898882,0.0,497.392,-0.915266,-0.831343,170.494,0.729892,0.986793,0.0567221,1
5946,signal,40.9875,114.122,181.282,-0.404121,196.287,0.636407,-1,13,1,433.863,-0.69022,-2.27802,146.981,0.277838,2,229.992,-1.11124,2,229.992,-1.11124,894.786,433.863,-0.69022,-2.27802,146.981,0.277838,0.891496,0.0567221,1
5947,signal,264.322,59.3539,49.0857,-0.433214,53.7642,-2.829,1,11,1,479.961,-1.51462,0.454842,216.19,0.343522,2,167.014,0.522868,2,155.845,-1.35593,0.0,479.961,-1.51462,0.454842,216.19,0.343522,1.049,0.0567221,1
5948,signal,342.109,62.3429,35.7117,0.877939,50.3816,2.89877,-1,11,1,361.298,-0.75953,-0.786594,160.599,0.600055,2,34.5217,-0.0474834,2,137.931,-0.471466,0.0,361.298,-0.75953,-0.786594,160.599,0.600055,1.01113,0.0567221,1
5949,signal,206.476,63.5983,43.2336,-2.20698,198.838,1.0314,1,11,1,405.618,-1.82846,-2.9355,137.284,0.455827,1,205.644,-2.24903,1,205.644,-2.24903,673.191,405.618,-1.82846,-2.9355,137.284,0.455827,0.876017,0.0567221,1
5950,signal,154.665,79.8856,152.591,0.714337,193.206,1.99518,-1,11,1,381.758,-0.306568,-0.736608,159.641,0.203408,3,77.6671,1.12293,2,143.441,-0.538455,710.086,381.758,-0.306568,-0.736608,159.641,0.203408,0.947149,0.0567221,1
5951,signal,179.909,87.7455,148.477,0.427181,162.231,-0.358489,-1,11,1,361.047,-0.354681,2.86415,127.549,0.40659,1,74.7989,0.0367315,1,74.7989,0.0367315,618.973,361.047,-0.354681,2.86415,127.549,0.40659,0.881633,0.0567221,1
5952,signal,223.116,13.6033,135.191,-0.569834,157.74,0.0898146,-1,11,1,405.789,0.00558213,3.01348,172.616,0.576988,1,99.56,-1.3636,2,99.56,-1.3636,740.015,405.789,0.00558213,3.01348,172.616,0.576988,0.618851,0.0567221,1
5953,signal,60.7948,34.3885,310.55,-0.75164,402.483,1.50686,1,11,1,434.684,-0.167079,-1.80472,151.859,0.192562,1,107.091,-0.795938,2,156.165,-0.53476,918.514,844.717,-0.962106,-0.439739,264.344,0.838072,1.71126,0.0567221,1
